,0
261,0.04181502471611742
262,0.04479634148289979
263,0.0434209561961586
264,0.055144204250472284
265,0.05370322585486287
266,0.05297613853368088
267,0.05111385055418738
268,0.051330553625892006
269,0.04851134369424137
270,0.04954310906549164
271,0.049243411951698346
272,0.053275706272505996
273,0.05143541203760338
274,0.04984021867992128
275,0.04727128462421848
276,0.04901694106989607
277,0.04749122207012757
278,0.05139258892313514
279,0.051684006038964725
280,0.04717192464865483
281,0.050448539780312274
282,0.05091137872898277
283,0.05024134576876904
284,0.047969586014979915
285,0.04752104300029347
286,0.048587804300436854
287,0.05253904520367858
288,0.05371616335168106
289,0.052815519510683195
290,0.05195802222157386
291,0.05249538115191721
292,0.053687830233649314
293,0.053098009753708264
294,0.05500337959760637
295,0.07059882044960264
296,0.08666880868488991
297,0.09178558867648179
298,0.09716040704211237
299,0.0953701162324121
300,0.10156148470972237
301,0.0991483828031946
302,0.10935276873105348
303,0.10583868584529821
304,0.1109275208437629
305,0.10718567332652351
306,0.11013264103925358
307,0.11612127894142299
308,0.11624683734804342
309,0.11595529085724565
310,0.11329087807502469
311,0.11658191851563438
312,0.1167358747277708
313,0.11608712394982301
314,0.11978530741530091
315,0.12050870754988974
316,0.11622490829093657
317,0.11731139927372769
318,0.11747208298420964
319,0.11801209410140057
320,0.12104729554243077
321,0.12620295271196136
322,0.12494232302199748
323,0.11769797167865514
324,0.11921657505517358
325,0.11896849855368485
326,0.11888776857353944
327,0.1178210719608801
328,0.11806688440042568
329,0.1137106351592907
330,0.11579874714574567
331,0.11503323545901367
332,0.12096126118858985
333,0.11771433761213013
334,0.12249099081237191
335,0.1264769688945705
336,0.12158232572334682
337,0.1262136261468363
338,0.13239981962541936
339,0.13037969418474393
340,0.1263850479796773
341,0.12905677044760056
342,0.12426937912499958
343,0.12602370369354543
344,0.1262952617517591
345,0.1277396685840253
346,0.12322137719524251
347,0.127079985621266
348,0.13036940887477355
349,0.12817669722654357
350,0.12759192237036154
351,0.12845769965743448
352,0.12831182938080943
353,0.12584341967538393
354,0.12498598707375885
355,0.12992701117107575
356,0.1309274031125418
357,0.12868248866465049
358,0.12747043927523882
359,0.12813529723672534
360,0.12718219184612967
361,0.12512635891423607
362,0.12932761694348927
363,0.13332970220922635
364,0.12985908931278023
365,0.14390979304468532
366,0.13285683670052173
367,0.1292774194558347
368,0.13160241700903053
369,0.13336236938869228
370,0.13467151469172434
371,0.1470595560200404
372,0.1489314824346636
373,0.14654781333339717
374,0.14637839681256304
375,0.1513630849616413
376,0.15240338908079154
377,0.15355928973401223
378,0.15142790182070043
379,0.14339015848498293
380,0.14867079187377708
381,0.1515402639805663
382,0.15387024247003722
383,0.15466977977340102
384,0.15408274085527596
385,0.1524803024993756
386,0.15071944449493657
387,0.1530436657983234
388,0.14832665445841342
389,0.14877112216160215
390,0.1490854386467999
391,0.14834256757949982
392,0.15031773521873204
393,0.1535345791150895
394,0.15218351632236649
395,0.150573832968248
396,0.14867777812205896
397,0.15371997344449406
398,0.15841466760239264
399,0.15879276594690417
400,0.12484412742114737
401,0.11785555038990059
402,0.1078352003542804
403,0.10419471812461156
404,0.10126605696987911
405,0.10042615467644256
406,0.0871347526327968
407,0.0858935938755443
408,0.08537447681571464
409,0.07881678311599738
410,0.08285211774855727
411,0.08076219451254785
412,0.08126378126418876
413,0.08451594452685984
414,0.08901392404563802
415,0.08610324601148289
416,0.08780905496696056
417,0.0860303432169125
418,0.08360501537589149
419,0.08272080215585276
420,0.08740973912766725
421,0.08612595131839884
422,0.0866575530626581
423,0.08104216194369329
424,0.08506649970395774
425,0.08429536020610984
426,0.08414366805591666
427,0.08198634046148445
428,0.08072047108530911
429,0.07970474821011353
430,0.06935222794368645
431,0.07412901051889653
432,0.07306955890445532
433,0.08090735322684783
434,0.08505440314443269
435,0.0826860649768959
436,0.08071911264814324
437,0.08036734210965679
438,0.07789621552989945
439,0.07561345890381499
440,0.07631855248040598
441,0.07912844741434744
442,0.07799855112973131
443,0.0810813625590524
444,0.07980093849895664
445,0.07921849239220202
446,0.07944703327349523
447,0.08043468178059543
448,0.07944509264897248
449,0.07861754566499735
450,0.06599895814338119
451,0.06618525809756315
452,0.06967281911484102
453,0.069162628927816
454,0.06730448094730423
455,0.06836302693696805
456,0.06913804768386145
457,0.06931975482667285
458,0.06445072789914907
459,0.06460843598536281
460,0.06741910716911337
461,0.06588368504673126
462,0.0666110311178495
463,0.06673587796214497
464,0.06914710393163415
465,0.06708189131454734
466,0.06715421192176096
467,0.0663937458587881
468,0.064725973143956
469,0.06713338255188372
470,0.06825072946458621
471,0.07040424049745708
472,0.06514314272885835
473,0.06071069163146425
474,0.06465966847276283
475,0.06335459848122849
476,0.05950653411511175
477,0.05699213160849759
478,0.05993864650883918
479,0.0619678281972873
480,0.06597094846276985
481,0.06624858714448811
482,0.06589746348084258
483,0.06712930724038602
484,0.07326232760704632
485,0.0747833244204762
486,0.07171513236255966
487,0.0713249374585232
488,0.07286372333007807
489,0.0700240074659707
490,0.06934789388225238
491,0.06986720500453425
492,0.07076927197018223
493,0.07094819755117765
494,0.07027991115303434
495,0.0691999536061364
496,0.07035857113368893
497,0.07114413594048907
498,0.07197698729815971
499,0.07395247837481234
500,0.07845408039269963
501,0.07690280983671516
502,0.07716634664690158
503,0.07532909272375121
504,0.07709008010315843
505,0.07582932103822637
506,0.07884828592074966
507,0.07887137935257016
508,0.07456875603574653
509,0.07471786068657615
510,0.07579012042286726
511,0.07431311109861927
512,0.07543343363558996
513,0.0769698260702334
514,0.07642890932826507
515,0.07661702053200148
516,0.07664211927582876
517,0.07056841733207986
518,0.07224550504462113
519,0.0724070296923961
520,0.07478707629455339
521,0.07412331802029648
522,0.06864758717948405
523,0.06917802454902955
524,0.06627278026353811
525,0.0632932747463103
526,0.06382830492722624
527,0.06569233946879027
528,0.0656248057353993
529,0.057434335249743174
530,0.056309808026306585
531,0.05512641519234729
532,0.05706490502809991
533,0.056718374175824815
534,0.03515822979077288
535,0.035055958878425164
536,0.03611586330525485
537,0.0330697943668975
538,0.02459159395200483
539,0.024784944841952594
540,0.023504973594245526
541,0.024153789059677466
542,0.03339459022451796
543,0.031220702634158437
544,0.03524484633197056
545,0.04550479880866354
546,0.051379069238960184
547,0.044857341780397464
548,0.04860649898333913
549,0.04146157230304459
550,0.045283761675524836
551,0.05751221898058867
552,0.05918891856822539
553,0.05971495718885267
554,0.06256107711388514
555,0.05985869277850275
556,0.058480073117556985
557,0.05725482748139088
558,0.05706716909004306
559,0.053983710785881156
560,0.052307722760569386
561,0.05426037915533799
562,0.05421212229220618
563,0.05328579752002416
564,0.05223643715310122
565,0.04941813284622798
566,0.05116469491668285
567,0.04951736344682345
568,0.04589486433773182
569,0.03957218026771692
570,0.043759401112922314
571,0.04831831624171412
572,0.04550272880917261
573,0.03667980879155952
574,0.04103592865772632
575,0.04220955368158785
576,0.040564162836251194
577,0.03957392682978733
578,0.04002958546772384
579,0.03804219189399849
580,0.039734287102848764
581,0.038141616557046176
582,0.042061807467924206
583,0.042056632469197
584,0.04130981546536727
585,0.04151526291484009
586,0.03798817784478248
587,0.039784808027923835
588,0.037776002896964256
589,0.04126970922523088
590,0.04515580983199308
591,0.04714870184186615
592,0.04931230412225518
593,0.05081389469045783
594,0.05080089250615549
595,0.048460564019230046
596,0.04963334810579845
597,0.05745432368232728
598,0.06290463234189203
599,0.04393024075840646
600,0.039730599916255604
601,0.025166212873184546
602,0.023828605077152454
603,0.02676444654261889
604,0.022292859517349828
605,0.024968786671739074
606,0.03182339592343353
607,0.03208660929619955
608,0.03211578335152454
609,0.03100956268608568
610,0.03431774530997955
611,0.03933775282537144
612,0.04854918587243462
613,0.04696201376277975
614,0.04587086528113404
615,0.0493023422497052
616,0.049672678096125744
617,0.04082659995920812
618,0.03932934345243966
619,0.04119628893078775
620,0.04349049524155635
621,0.04387409202221548
622,0.047007683126547906
623,0.05336342250093329
624,0.05041632541323493
625,0.048158732218461786
626,0.05387755862448795
627,0.05541932012031092
628,0.05268032266893319
629,0.05284773387776043
630,0.05174196602471026
631,0.054476370664717555
632,0.05668066137259986
633,0.05429020008550389
634,0.05281558419816723
635,0.04942608940677118
636,0.044222175374108774
637,0.04382395922204507
638,0.04170253318128325
639,0.037968512849618885
640,0.03814006405742798
641,0.033115010918277066
642,0.03175741468966087
643,0.0328392481735974
644,0.033696163275349855
645,0.03295917876910193
646,0.030704690573565174
647,0.0351954250941251
648,0.03771804291121883
649,0.04138394732213546
650,0.051392330173198775
651,0.05106779306551468
652,0.04678024193248431
653,0.045972036506252256
654,0.04586666059466815
655,0.045420963829281735
656,0.04695748563889335
657,0.04654245074096608
658,0.04472887243699297
659,0.04157076477619004
660,0.04353027804427223
661,0.042590045463010706
662,0.04242897362762432
663,0.04325535623688581
664,0.04636688890914331
665,0.045916017145029575
666,0.044913555204072475
667,0.0444641712520929
668,0.04483677116045659
669,0.043966983249370095
670,0.045547815985583995
671,0.04526254418074305
672,0.046102446474179604
673,0.03958557057692369
674,0.03782425976009607
675,0.03958686432660552
676,0.040376439757419336
677,0.04068668093111938
678,0.04009996545041472
679,0.04308626315347219
680,0.04204537684696519
681,0.04165738131738783
682,0.0425163664186311
683,0.04473650556011566
684,0.04439126845752239
685,0.043132320642144895
686,0.04407488197283371
687,0.045756691871713606
688,0.04458164372320206
689,0.03929163064921459
690,0.03907952038888052
691,0.04149048760843321
692,0.04248363455168114
693,0.041775500663337795
694,0.04002939140527151
695,0.038884681686798594
696,0.03889787793355315
697,0.03424438970302046
698,0.03522181758763421
699,0.03521722477626377
700,0.03520299352976375
701,0.03723528021744826
702,0.0369826109045891
703,0.03725520396254833
704,0.036105383932832136
705,0.035514851890566135
706,0.03271556570401557
707,0.03861487019065535
708,0.04957946343155073
709,0.04482241053898839
710,0.04538545040051578
711,0.03740715486267787
712,0.043944860129811025
713,0.04734839210525488
714,0.046354468912197855
715,0.04469400588306793
716,0.04430484597877693
717,0.046027538367602316
718,0.047726749199702656
719,0.048084470986725414
720,0.04586666059466815
721,0.04518213763801804
722,0.04644593701470234
723,0.0488897654761733
724,0.05247377553223087
725,0.06766155585948608
726,0.07075122416212076
727,0.07890534028171792
728,0.07638718590102644
729,0.07949360826204077
730,0.08140272998001608
731,0.08138468217195471
732,0.07973424570285892
733,0.08025782619909083
734,0.08218693634965035
735,0.08325861389858469
736,0.08450734109147584
737,0.08119107253207059
738,0.08162544898774116
739,0.0759625125679696
740,0.046784252556497874
741,0.04028807665415113
742,0.045472584441586306
743,0.04515794451896804
744,0.04323711436637223
745,0.0419013178198947
746,0.044311055977249714
747,0.04505489735681123
748,0.04532613197760438
749,0.041306257653742295
750,0.029199930318642098
751,0.033153564658795154
752,0.03403810131625451
753,0.03549408720817293
754,0.03250229106896785
755,0.03451672401104322
756,0.03336386366957478
757,0.02991582670507642
758,0.04220903618171512
759,0.03895596729426676
760,0.04370726300074501
761,0.04637057609573647
762,0.05384909613148792
763,0.05679069478303855
764,0.058678469631263885
765,0.05440754318164487
766,0.059416359762288984
767,0.06063533071249838
768,0.060298050170448314
769,0.06203549130564634
770,0.05802460854207281
771,0.05571707660958147
772,0.055955061863551925
773,0.05936687383695949
774,0.05626543241222026
775,0.05799763386120693
776,0.06103639311386211
777,0.056158439313533814
778,0.05478771152564721
779,0.05296352447428321
780,0.05288402355633548
781,0.05739215901011585
782,0.056840051333399866
783,0.05762134676625008
784,0.049148838849957466
785,0.04308257596687903
786,0.049101293549150604
787,0.05152772107740111
788,0.05878365148039577
789,0.05319335910525824
790,0.051663758856444364
791,0.05517163174372686
792,0.057790504537147847
793,0.05632035208621344
794,0.05656532358846578
795,0.060315709853605126
796,0.058529494355402445
797,0.05819609506239787
798,0.054822836829508614
799,0.05441362380514936
800,0.055806474712595144
801,0.056620502012395324
802,0.05653893109495667
803,0.060594706972489254
804,0.061465853320741726
805,0.05858195590500026
806,0.05736602526654322
807,0.056068459023163375
808,0.05160405230862841
809,0.056172282435129284
810,0.07325611760857353
811,0.06667144922799051
812,0.06560320011571297
813,0.06453372194123774
814,0.06369996495878982
815,0.05998444524757551
816,0.05551926228323145
817,0.05417428011401304
818,0.05406140045427432
819,0.05586171782400873
820,0.05481701495594038
821,0.05564630850198604
822,0.05557392320728827
823,0.05523263204122453
824,0.054962755857597245
825,0.052041727825987594
826,0.05146943765423517
827,0.05210654468504672
828,0.052680581418869554
829,0.05288564074343771
830,0.0527459157778013
831,0.05170295947180337
832,0.050928068099878265
833,0.052599980813692215
834,0.0522918096394831
835,0.052590795190951334
836,0.050941393721601
837,0.050894171858214654
838,0.05162785730277386
839,0.05094016465940321
840,0.050148001729225844
841,0.05135060674596015
842,0.05228411182887627
843,0.05183181694011252
844,0.05115796741833745
845,0.05158173512661701
846,0.05238605930380358
847,0.05188964755088976
848,0.052428688355819486
849,0.05249835677618542
850,0.051665376043546596
851,0.05100795714273054
852,0.050739633458721456
853,0.05019748765455534
854,0.04521286419296122
855,0.04821190533038455
856,0.047195600267832094
857,0.04721423026325022
858,0.04548267568910447
859,0.04647821606926372
860,0.0482761400020868
861,0.04853715400039371
862,0.04853152618927781
863,0.050730771273400976
864,0.04980205306430763
865,0.048123736289568564
866,0.047505712066563954
867,0.04299000817714482
868,0.04423867068255194
869,0.049173549468880196
870,0.04731436648862297
871,0.04734386398136847
872,0.045451043509384004
873,0.05025687076495089
874,0.04815834409355724
875,0.0483665084173619
876,0.048225295639591326
877,0.0471940477682139
878,0.04902231013107561
879,0.04854342868635053
880,0.049826052120905295
881,0.04801118006725036
882,0.05521581329536096
883,0.053450168417099264
884,0.05468873967498811
885,0.059632610021605026
886,0.06191478446033272
887,0.05861035371051615
888,0.06074562287287333
889,0.059894076832300525
890,0.05922798980861621
891,0.062215516573871366
892,0.06041616951639828
893,0.05920534918918441
894,0.05969296344426178
895,0.0611954596372416
896,0.061502725186673546
897,0.062158397525419073
898,0.06891474648877949
899,0.07262269776435526
900,0.07150716210120733
901,0.07290525269486448
902,0.07393811775334413
903,0.07266053994254851
904,0.07337397820458724
905,0.07755544186370855
906,0.07800793081492452
907,0.07767401402204721
908,0.07467536100952843
909,0.07514635058119445
910,0.07891575496665648
911,0.08167467616313429
912,0.08634174876532619
913,0.08457539232473943
914,0.08431237301442573
915,0.08584469013757157
916,0.0808392373061001
917,0.08219696290968448
918,0.08144775246894342
919,0.08109695224271829
920,0.07895773714383147
921,0.08091233416312282
922,0.08333973200363465
923,0.08302696801805509
924,0.07999299563922269
925,0.07822541013643824
926,0.07878204593704063
927,0.07575001418273086
928,0.07591237976779908
929,0.0718452188930665
930,0.07119976717680732
931,0.07422345424566923
932,0.08298278646642099
933,0.08084790542896825
934,0.08192521078901849
935,0.07986155067154987
936,0.07655233304791065
937,0.07666126677111973
938,0.08071807764839778
939,0.08014624028903405
940,0.08524374341036689
941,0.08638871187877617
942,0.08597451791814203
943,0.08656330339833762
944,0.08716961918672184
945,0.0851994324837646
946,0.08183380737399804
947,0.08252712782848448
948,0.07946178201986798
949,0.07916745396725433
950,0.07896879870361107
951,0.08247796534057539
952,0.08158928868413429
953,0.08016978653324314
954,0.07688107484206064
955,0.07750653812573582
956,0.07791225802595403
957,0.07913485147527244
958,0.07586179415523997
959,0.07584484603440822
960,0.07637101403000379
961,0.0725181627900644
962,0.07199464698131652
963,0.07312894201485087
964,0.07478953441894887
965,0.07461630133655339
966,0.07533931334623767
967,0.07454339854198289
968,0.07377620498066462
969,0.07395105525016232
970,0.07036238769525027
971,0.07262308588925981
972,0.07404899210107596
973,0.07395325462462143
974,0.07412260645797153
975,0.07463402570719435
976,0.06267706177286014
977,0.06150427768629174
978,0.06348507313663987
979,0.06072861006455743
980,0.05549610416392692
981,0.05631666489962028
982,0.05663570357115666
983,0.05698695660977038
984,0.05949126786886627
985,0.06053907573617112
986,0.060312798916821064
987,0.05965091657960275
988,0.06077719036510976
989,0.06116725589417804
990,0.06012779271232094
991,0.05886755114726161
992,0.05682504383709075
993,0.05859702808879341
994,0.05878455710517294
995,0.05854928872553433
996,0.0574829155502955
997,0.058135094764900086
998,0.058397855325277415
999,0.05920185606504358
1000,0.058734165555066165
1001,0.057947436373552375
1002,0.058001256360316056
1003,0.05792673637864332
1004,0.05918484325672757
1005,0.058361889084122875
1006,0.05761080270634322
1007,0.0571938271838931
1008,0.056663066376927085
1009,0.052248210275205764
1010,0.053708077416169675
1011,0.055348293262779125
1012,0.05501424709493363
1013,0.0545928728235654
1014,0.05426076728024254
1015,0.05367663929890154
1016,0.0541386373102789
1017,0.05529285608891321
1018,0.05594005436724292
1019,0.05547527479404957
1020,0.05495234117265857
1021,0.055419061370374556
1022,0.0576747786281091
1023,0.05743258868767276
1024,0.05849346342676387
1025,0.05742560243939088
1026,0.058478779367875156
1027,0.05926583198680946
1028,0.0584950806138661
1029,0.05778694672552276
1030,0.058604143712043366
1031,0.057319967777870406
1032,0.05723141061214998
1033,0.05750723804431368
1034,0.05521801266982007
1035,0.056335812394911144
1036,0.05782860546527735
1037,0.05854062060266618
1038,0.057262848729418114
1039,0.0565564614031453
1040,0.057202365931793175
1041,0.055283023591331415
1042,0.05480795870816768
1043,0.055376108880938246
1044,0.04932556505649388
1045,0.05237253961962851
1046,0.05144382141053516
1047,0.05287936605748089
1048,0.05471131560693587
1049,0.052587108004358174
1050,0.05015201235323952
1051,0.051240961460426004
1052,0.04711901028666843
1053,0.05229536745110808
1054,0.048903285160348364
1055,0.0492196069575529
1056,0.04947305252022116
1057,0.04950455532497344
1058,0.04608291085398408
1059,0.046305435799256944
1060,0.04301439535864715
1061,0.04261520889432202
1062,0.043170292195306326
1063,0.04349411774066547
1064,0.042767418544388036
1065,0.043045833475915285
1066,0.043779130795570054
1067,0.044192095694006506
1068,0.045122819215106635
1069,0.04378398235687686
1070,0.044546453731856506
1071,0.04438104783503605
1072,0.046850815977627414
1073,0.044708366504536134
1074,0.043925518572067834
1075,0.04650997762395237
1076,0.04706751904933204
1077,0.045673762517109084
1078,0.04080337715241944
1079,0.042159550256385625
1080,0.042733716365176644
1081,0.04214713025944017
1082,0.043196814063783506
1083,0.04322048968296077
1084,0.04485468959354977
1085,0.0436529255141086
1086,0.04352018679675407
1087,0.04355945209959722
1088,0.04480300429376116
1089,0.045180520450915806
1090,0.046398909213768325
1091,0.04523285262554533
1092,0.046356862349109185
1093,0.04732879179757532
1094,0.04642556045721369
1095,0.04568100751532722
1096,0.044276189423324674
1097,0.045502275996784025
1098,0.04488134083699524
1099,0.04599448306323184
1100,0.04502837548833394
1101,0.04425134942943376
1102,0.04543273695138628
1103,0.04635789734885465
1104,0.04663016696939337
1105,0.047466964263593536
1106,0.04712541434759343
1107,0.04678509349379112
1108,0.04642982983116373
1109,0.045170235140945314
1110,0.04452245467525884
1111,0.044723503375813434
1112,0.04448034312311566
1113,0.04477900523716338
1114,0.043823700472108706
1115,0.041989551548194726
1116,0.04205928465604469
1117,0.04120029955480131
1118,0.031184930455456228
1119,0.03386499760882711
1120,0.021815918697147496
1121,0.023503679844563696
1122,0.02305817714162961
1123,0.03910953538149864
1124,0.044687731197111114
1125,0.04646023294868651
1126,0.055476956668635946
1127,0.05339634843033558
1128,0.05461641906777448
1129,0.05518101142891996
1130,0.05598979904250878
1131,0.05421425697918114
1132,0.0552007411115677
1133,0.07089211350247082
1134,0.06902251583727503
1135,0.06840112786509767
1136,0.06836593787375211
1137,0.06846368066221353
1138,0.06796396984761122
1139,0.06303497762233523
1140,0.061235954002282544
1141,0.06303355449768522
1142,0.06422076389320586
1143,0.06191284383580997
1144,0.0687102693515681
1145,0.06355312436990346
1146,0.05671158198999526
1147,0.05379993364357882
1148,0.05184080850040118
1149,0.053130806308142375
1150,0.04862862210289831
1151,0.04767118265086856
1152,0.0478321897987708
1153,0.04641378733510915
1154,0.04683943098042742
1155,0.04770676076711855
1156,0.04835053060879135
1157,0.04774402075795492
1158,0.04791602477815271
1159,0.04860837492037784
1160,0.04800089475727998
1161,0.04753423924704803
1162,0.047137316844666155
1163,0.04725246056634802
1164,0.04410696696494287
1165,0.044955796131183945
1166,0.04645525201241152
1167,0.047124249972879784
1168,0.04762725984917082
1169,0.04701790374903425
1170,0.046568519797054675
1171,0.04629754392619778
1172,0.04586801903183413
1173,0.04521674544200671
1174,0.04577467499229093
1175,0.04496873362800213
1176,0.04496769862825667
1177,0.04416143382654736
1178,0.04414966070444282
1179,0.043749245177920004
1180,0.045970936819022756
1181,0.046418638896415954
1182,0.04555680754587266
1183,0.04576930593111128
1184,0.046125475218515954
1185,0.04639360484007282
1186,0.04590618464744767
1187,0.046082134604174985
1188,0.04723163119647067
1189,0.04640945327367507
1190,0.04589551121257274
1191,0.04650532012509789
1192,0.04590709027222495
1193,0.046186475516013736
1194,0.04590023339891136
1195,0.04677112099722747
1196,0.046285706116609204
1197,0.046646144777963805
1198,0.046661605086661506
