,0
362,0.118543724
363,0.120867232
364,0.122888814
365,0.122871923
366,0.123954405
367,0.121550703
368,0.121739037
369,0.123952524
370,0.123516737
371,0.117758063
372,0.113879893
373,0.117353754
374,0.125401386
375,0.122918834
376,0.119943756
377,0.118973753
378,0.121591203
379,0.119557298
380,0.121358146
381,0.119323051
382,0.121709171
383,0.119487239
384,0.121399836
385,0.120589184
386,0.119116827
387,0.119263395
388,0.117900216
389,0.118593514
390,0.119388926
391,0.120788881
392,0.120967542
393,0.120967235
394,0.11971473
395,0.122438055
396,0.129230227
397,0.132642244
398,0.130756481
399,0.133997976
400,0.133770715
401,0.132890618
402,0.133376234
403,0.122514525
404,0.122371029
405,0.120962781
406,0.117294597
407,0.116214304
408,0.117748734
409,0.117629845
410,0.118898857
411,0.118204484
412,0.119356833
413,0.117650152
414,0.11872058
415,0.117581514
416,0.115486686
417,0.117675259
418,0.118798663
419,0.118853098
420,0.119467507
421,0.117921406
422,0.116972747
423,0.118413433
424,0.118367021
425,0.117909851
426,0.117882288
427,0.1202648
428,0.119298021
429,0.115176353
430,0.109800337
431,0.109995274
432,0.110996641
433,0.111486402
434,0.11175232
435,0.110877674
436,0.111278144
437,0.109965484
438,0.107931234
439,0.109590389
440,0.109270881
441,0.109572769
442,0.104118517
443,0.108201452
444,0.106627903
445,0.108582151
446,0.112106532
447,0.109644057
448,0.10719187
449,0.102576447
450,0.102379245
451,0.102505965
452,0.103461112
453,0.103784882
454,0.106454233
455,0.109552385
456,0.107144383
457,0.103594282
458,0.100994645
459,0.100975143
460,0.100693333
461,0.100927004
462,0.10112102
463,0.101494503
464,0.099890358
465,0.098131316
466,0.10021432
467,0.101290774
468,0.098055537
469,0.09901172
470,0.104364741
471,0.103404451
472,0.110175048
473,0.107183194
474,0.104112298
475,0.104095292
476,0.103784651
477,0.10478717
478,0.105197313
479,0.102817873
480,0.099292801
481,0.099819032
482,0.099528546
483,0.100138579
484,0.100349448
485,0.10218853
486,0.104259672
487,0.103246021
488,0.108238535
489,0.110678553
490,0.111125242
491,0.110707267
492,0.109577261
493,0.110112014
494,0.109443284
495,0.110984318
496,0.112562934
497,0.112339704
498,0.112998184
499,0.112404389
500,0.109648625
501,0.108861006
502,0.102457788
503,0.100235741
504,0.103712941
505,0.106183516
506,0.106064013
507,0.104914735
508,0.105398585
509,0.105806809
510,0.101778885
511,0.102599941
512,0.100165528
513,0.100972379
514,0.100697517
515,0.101528822
516,0.101473696
517,0.104747821
518,0.101097219
519,0.101708788
520,0.09495489
521,0.096024857
522,0.094523287
523,0.093444145
524,0.094073641
525,0.093875441
526,0.095887809
527,0.09599906
528,0.096568516
529,0.100854565
530,0.104317293
531,0.106587441
532,0.106249775
533,0.106743836
534,0.108375275
535,0.107063191
536,0.105692488
537,0.10625872
538,0.106875202
539,0.110623964
540,0.103617123
541,0.103977592
542,0.1073665
543,0.103840238
544,0.103791868
545,0.10097261
546,0.099364972
547,0.102047145
548,0.102576409
549,0.105745272
550,0.10824652
551,0.109033716
552,0.108490403
553,0.108303296
554,0.108540538
555,0.107050101
556,0.107315481
557,0.107175555
558,0.107145765
559,0.107385233
560,0.106581146
561,0.106924877
562,0.107120505
563,0.106616348
564,0.106918658
565,0.107224615
566,0.107706738
567,0.107361279
568,0.106922075
569,0.106527824
570,0.106866603
571,0.107128337
572,0.106585906
573,0.10713613
574,0.1068643
575,0.102644971
576,0.101216377
577,0.101751207
578,0.103128053
579,0.103295964
580,0.102668503
581,0.102910543
582,0.103482418
583,0.103539924
584,0.102225115
585,0.102914842
586,0.103494318
587,0.104025962
588,0.105637362
589,0.106382408
590,0.10583395
591,0.104235871
592,0.105411138
593,0.107968893
594,0.107665508
595,0.106614851
596,0.108311857
597,0.109273799
598,0.108124905
599,0.106769864
600,0.108297039
601,0.107333716
602,0.109300172
603,0.109494802
604,0.109839416
605,0.111760766
606,0.117760213
607,0.119151569
608,0.125192322
609,0.124747475
610,0.124517259
611,0.125891225
612,0.125546073
613,0.126373808
614,0.125981592
615,0.122751537
616,0.121510971
617,0.122310951
618,0.121490433
619,0.12123369
620,0.123963618
621,0.119860606
622,0.118849336
623,0.119088266
624,0.119422976
625,0.117991235
626,0.119103199
627,0.119516875
628,0.120661431
629,0.120746423
630,0.119608317
631,0.119815615
632,0.119094101
633,0.11475427
634,0.111205705
635,0.108975442
636,0.108437311
637,0.105917176
638,0.10542753
639,0.105472944
640,0.105231095
641,0.104692235
642,0.104716765
643,0.10456966
644,0.106616732
645,0.107135016
646,0.106757311
647,0.106638652
648,0.099334415
649,0.101185897
650,0.101707291
651,0.101174956
652,0.102184154
653,0.101794932
654,0.102248954
655,0.102767392
656,0.105762701
657,0.104693962
658,0.104632003
659,0.105617169
660,0.120917176
661,0.123656087
662,0.122929161
663,0.12347021
664,0.122492222
665,0.12140379
666,0.114768781
667,0.115462425
668,0.119337331
669,0.122306613
670,0.120176199
671,0.121882764
672,0.12409602
673,0.13062953
674,0.128186518
675,0.129274604
676,0.13139615
677,0.134124197
678,0.134017132
679,0.13149001
680,0.133311856
681,0.132172559
682,0.132692303
683,0.134401977
684,0.138051351
685,0.136898081
686,0.134235678
687,0.130306298
688,0.129783829
689,0.129809204
690,0.126021746
691,0.126574465
692,0.127122155
693,0.126950673
694,0.122919218
695,0.122100773
696,0.12283484
697,0.121637308
698,0.123665915
699,0.123517735
700,0.121816582
701,0.122232868
702,0.121981576
703,0.122190602
704,0.121965376
705,0.124292033
706,0.119136597
707,0.116956586
708,0.118673669
709,0.119224584
710,0.119431383
711,0.122673185
712,0.122957683
713,0.12357263
714,0.126472313
715,0.126393156
716,0.127224423
717,0.125449219
718,0.127185919
719,0.130865504
720,0.131420872
721,0.133892177
722,0.134257291
723,0.137016548
724,0.137037777
725,0.136881458
726,0.136364479
727,0.134653576
728,0.131145511
729,0.13474997
730,0.132939871
731,0.131311119
732,0.13193432
733,0.131876315
734,0.132308724
735,0.133454547
736,0.132444658
737,0.134113218
738,0.131932132
739,0.131678037
740,0.132746354
741,0.132574757
742,0.131231924
743,0.131088158
744,0.132564737
745,0.134400557
746,0.13475473
747,0.134449349
748,0.133998628
749,0.134713885
750,0.135726038
751,0.140258004
752,0.136152728
753,0.137479092
754,0.135669454
755,0.13422109
756,0.133452858
757,0.132664279
758,0.133168782
759,0.133181181
760,0.129980033
761,0.127927126
762,0.128722154
763,0.128921083
764,0.129331074
765,0.129653461
766,0.129572077
767,0.129382131
768,0.130669799
769,0.134500943
770,0.140381501
771,0.139990513
772,0.139626627
773,0.138833903
774,0.12724688
775,0.123850986
776,0.124010798
777,0.125912147
778,0.128156344
779,0.124759145
780,0.122843784
781,0.126216031
782,0.125225144
783,0.127663818
784,0.127866625
785,0.125580661
786,0.125234358
787,0.123402761
788,0.124009262
789,0.123598811
790,0.123807991
791,0.125730914
792,0.125345185
793,0.12543394
794,0.124004464
795,0.125641661
796,0.122939449
797,0.122180084
798,0.1233985
799,0.123175193
800,0.123147937
801,0.124861796
802,0.12342852
803,0.123915441
804,0.121773318
805,0.121256992
806,0.118435199
807,0.121059406
808,0.118800428
809,0.120173051
810,0.119599142
811,0.121675811
812,0.122209758
813,0.121696887
814,0.120851646
815,0.120673754
816,0.122974766
817,0.122159316
818,0.12302494
819,0.123460037
820,0.124276255
821,0.125874603
822,0.130890188
823,0.119537643
824,0.119340863
825,0.119727014
826,0.118622536
827,0.117755721
828,0.116870211
829,0.112054592
830,0.110385494
831,0.111081249
832,0.111860154
833,0.111894512
834,0.113304486
835,0.109120321
836,0.111209544
837,0.109985063
838,0.110398892
839,0.109863563
840,0.11204607
841,0.112340165
842,0.112474755
843,0.111962651
844,0.111001554
845,0.11172303
846,0.110671412
847,0.111389817
848,0.112124344
849,0.113614589
850,0.112937837
851,0.113642421
852,0.114124697
853,0.11269
854,0.112012057
855,0.112681938
856,0.110006215
857,0.109236447
858,0.110062147
859,0.110661546
860,0.11165466
861,0.110766731
862,0.110426186
863,0.107514488
864,0.10239698
865,0.09859697
866,0.099569353
867,0.099446701
868,0.099693732
869,0.099430693
870,0.082408574
871,0.082743016
872,0.080355667
873,0.079194719
874,0.076571857
875,0.073057227
876,0.074619336
877,0.072534413
878,0.071335153
879,0.072828047
880,0.075111324
881,0.073225868
882,0.071399838
883,0.071692858
884,0.069931243
885,0.064831395
886,0.064130649
887,0.061522451
888,0.064450695
889,0.064522098
890,0.066876739
891,0.066650938
892,0.067935382
893,0.067213177
894,0.069900955
895,0.069918306
896,0.068480653
897,0.068452361
898,0.068531134
899,0.069002853
900,0.068965079
901,0.069868785
902,0.069131378
903,0.069937616
904,0.069202973
905,0.069293724
906,0.06713878
907,0.064511503
908,0.061798734
909,0.065912072
910,0.066758272
911,0.06722477
912,0.067594184
913,0.069396529
914,0.069772123
915,0.067893807
916,0.068248249
917,0.068582153
918,0.066064936
919,0.068621348
920,0.070392866
921,0.072634684
922,0.071797121
923,0.073934291
924,0.073667951
925,0.072106341
926,0.071935627
927,0.072232179
928,0.072566122
929,0.072788392
930,0.0734886
931,0.074150956
932,0.075672297
933,0.075006945
934,0.075462081
935,0.074437796
936,0.073048167
937,0.072936725
938,0.073267596
939,0.072398018
940,0.073103792
941,0.07303024
942,0.070794718
943,0.066603374
944,0.066458803
945,0.067790465
946,0.069249308
947,0.068814941
948,0.068281916
949,0.07015931
950,0.068492938
951,0.071899542
952,0.070619436
953,0.068545415
954,0.064488316
955,0.065203803
956,0.066156416
957,0.065835065
958,0.067816262
959,0.071824569
960,0.070300235
961,0.070390141
962,0.070973263
963,0.069667744
964,0.0696988
965,0.063919512
966,0.065266376
967,0.069058786
968,0.073051814
969,0.073257731
970,0.072009295
971,0.073082679
972,0.071187472
973,0.07413633
974,0.073163179
975,0.073485183
976,0.072741941
977,0.072607504
978,0.074234413
979,0.074332803
980,0.073662193
981,0.073659813
982,0.073992258
983,0.074307889
984,0.072014516
985,0.068706993
986,0.06793304
987,0.069356566
988,0.07053548
989,0.072223081
990,0.072070909
991,0.070322961
992,0.071545522
993,0.070431677
994,0.069811164
995,0.072817951
996,0.073487525
997,0.07263595
998,0.073391323
999,0.075876869
1000,0.078237999
1001,0.076411162
1002,0.077325502
1003,0.078277923
1004,0.0778487
1005,0.076753512
1006,0.073839663
1007,0.071848332
1008,0.073268441
1009,0.07495539
1010,0.074510696
1011,0.07322345
1012,0.074541714
1013,0.075102264
1014,0.077578291
1015,0.078303643
1016,0.077825283
1017,0.077891657
1018,0.076692435
1019,0.078152699
1020,0.077132944
1021,0.077527311
1022,0.077203426
1023,0.07499017
1024,0.073080222
1025,0.075105489
1026,0.074362593
1027,0.076068582
1028,0.076865184
1029,0.075448146
1030,0.075711683
1031,0.075810073
1032,0.073408866
1033,0.074964373
1034,0.075330638
1035,0.075261999
1036,0.074796998
1037,0.072619827
1038,0.072624741
1039,0.072520785
1040,0.072358862
1041,0.072361472
1042,0.071943113
1043,0.068125175
1044,0.076303328
1045,0.078339882
1046,0.068335852
1047,0.060178735
1048,0.058221838
1049,0.057535642
1050,0.058136615
1051,0.05779012
1052,0.057778373
1053,0.057201469
1054,0.056646677
1055,0.049368582
1056,0.050755486
1057,0.050348605
1058,0.049322631
1059,0.049172302
1060,0.047822251
1061,0.046835434
1062,0.047631921
1063,0.04978602
1064,0.048920165
1065,0.048031431
1066,0.048433974
1067,0.048989495
1068,0.04831424
1069,0.04844549
1070,0.046602799
1071,0.044960919
1072,0.044540679
1073,0.044444669
1074,0.043734057
1075,0.04494994
1076,0.044061666
1077,0.043223566
1078,0.044895696
1079,0.045116623
1080,0.044176947
1081,0.045102611
1082,0.044920918
1083,0.044575497
1084,0.044384859
1085,0.044535419
1086,0.045361005
1087,0.045401889
1088,0.044932319
1089,0.045005987
1090,0.044510428
1091,0.044958462
1092,0.04384811
1093,0.043752369
1094,0.043023254
1095,0.044829054
1096,0.04461331
1097,0.044549892
1098,0.04474529
1099,0.044274953
1100,0.044402672
1101,0.043968996
1102,0.043078342
1103,0.037012252
1104,0.037745436
1105,0.037563704
1106,0.039761375
1107,0.041493008
1108,0.040547497
1109,0.039984144
1110,0.041691707
1111,0.04205851
1112,0.040805737
1113,0.041299836
1114,0.041366671
1115,0.040732376
1116,0.042959644
1117,0.046428937
1118,0.047761828
1119,0.04918616
1120,0.050506651
1121,0.049755232
1122,0.047532379
1123,0.046801997
1124,0.04771173
1125,0.048434166
1126,0.048084215
1127,0.050235013
1128,0.04908704
1129,0.047626661
1130,0.048203719
1131,0.049596918
1132,0.053431017
1133,0.052464277
1134,0.052359745
1135,0.053073696
1136,0.052339438
1137,0.05274413
1138,0.052265117
1139,0.052217784
1140,0.051366325
1141,0.050304458
1142,0.041155111
1143,0.040801706
1144,0.037432339
1145,0.037927628
1146,0.039730856
1147,0.043275352
1148,0.044137406
1149,0.042082542
1150,0.042355638
1151,0.040290293
1152,0.043641426
1153,0.048594707
1154,0.051065934
1155,0.052004651
1156,0.051375193
1157,0.05119254
1158,0.049406165
1159,0.049828132
1160,0.04938413
1161,0.048329403
1162,0.051306017
1163,0.050397781
1164,0.050502351
1165,0.051307859
1166,0.047352413
1167,0.047240165
1168,0.045405075
1169,0.044220825
1170,0.044318485
1171,0.048948266
1172,0.048338348
1173,0.048863197
1174,0.047458289
1175,0.04530442
1176,0.045610031
1177,0.046995169
1178,0.046380184
1179,0.045126489
1180,0.045843703
1181,0.045546729
1182,0.044243513
1183,0.042477752
1184,0.042782135
1185,0.043294853
1186,0.044427739
1187,0.045998294
1188,0.044742564
1189,0.043619851
1190,0.039063317
1191,0.039984451
1192,0.037662747
1193,0.039360982
1194,0.041022248
1195,0.041374579
1196,0.04560412
1197,0.046070618
1198,0.046147625
1199,0.046771171
1200,0.045834797
1201,0.045149483
1202,0.044783295
1203,0.047778949
1204,0.047705588
1205,0.046828447
1206,0.046188932
1207,0.046500609
1208,0.046255574
1209,0.047040813
1210,0.045828655
1211,0.045997257
1212,0.049887097
1213,0.050396744
1214,0.051349972
1215,0.051253962
1216,0.04714427
1217,0.041208126
1218,0.043427102
1219,0.042276327
1220,0.043525531
1221,0.043981817
1222,0.044274953
1223,0.043752407
1224,0.044770434
1225,0.043519811
1226,0.043245985
1227,0.042450611
1228,0.042981487
1229,0.043541116
1230,0.042419325
1231,0.040676252
1232,0.040566499
1233,0.040463963
1234,0.041542529
1235,0.040577555
1236,0.041444254
1237,0.041824877
1238,0.04079614
1239,0.0400395
1240,0.040574062
1241,0.040788001
1242,0.039851012
1243,0.038983276
1244,0.039313418
1245,0.039690202
1246,0.040498705
1247,0.041093075
1248,0.040858713
1249,0.040302002
1250,0.040420354
1251,0.040074664
1252,0.040548072
1253,0.040057389
1254,0.038769529
1255,0.03827589
1256,0.039189193
1257,0.040419816
1258,0.039885984
1259,0.040354901
1260,0.041724645
1261,0.039195834
1262,0.039003622
1263,0.039853431
1264,0.042382664
1265,0.041484255
1266,0.04140529
1267,0.042154789
1268,0.04238965
1269,0.042147111
1270,0.041293195
1271,0.044016636
1272,0.042716184
1273,0.041417306
1274,0.041626485
1275,0.042146497
1276,0.042180778
1277,0.039112377
1278,0.040183381
1279,0.039493192
1280,0.040055163
1281,0.040043608
1282,0.038584764
1283,0.038302915
1284,0.039147042
1285,0.039459832
1286,0.040859903
1287,0.041677542
1288,0.041329204
1289,0.040979484
1290,0.039391309
1291,0.039298255
1292,0.039632773
1293,0.039411885
1294,0.040375132
1295,0.040792646
1296,0.046471165
1297,0.041293195
1298,0.040570799
1299,0.039798382
1300,0.040087179
1301,0.040515442
1302,0.041617425
1303,0.042493223
1304,0.043924849
1305,0.042879834
1306,0.042905132
1307,0.042891965
1308,0.042287268
1309,0.039513615
1310,0.041224172
1311,0.041018563
1312,0.040011553
1313,0.026914093
1314,0.024695923
1315,0.022379363
1316,0.023734596
1317,0.024492655
1318,0.023554668
1319,0.021441222
1320,0.021488517
1321,0.021120409
1322,0.018017727
1323,0.01937319
1324,0.019524902
1325,0.020177201
1326,0.021036952
1327,0.020861593
1328,0.021072922
1329,0.020707655
1330,0.019934777
1331,0.019734158
1332,0.020285303
1333,0.021959622
1334,0.023204065
1335,0.022607391
1336,0.023013236
1337,0.024815004
1338,0.026584258
1339,0.02576804
1340,0.032725167
1341,0.031870023
1342,0.031438535
1343,0.030333365
1344,0.030461967
1345,0.028788915
1346,0.029401213
1347,0.029223359
1348,0.031616312
1349,0.030524195
1350,0.029577532
1351,0.028053006
1352,0.029088961
1353,0.028183527
1354,0.030498782
1355,0.030671723
1356,0.027994041
1357,0.029938539
1358,0.030213209
1359,0.02981558
1360,0.028467411
1361,0.028201224
1362,0.028834291
1363,0.031179143
1364,0.0318777
1365,0.031343216
1366,0.030834337
1367,0.031153231
1368,0.031860886
1369,0.031510859
1370,0.032641595
1371,0.041896664
1372,0.051433352
1373,0.05446989
1374,0.05765956
1375,0.056597117
1376,0.060271367
1377,0.058839318
1378,0.064895081
1379,0.062809659
1380,0.065829614
1381,0.063609025
1382,0.065357894
1383,0.068911834
1384,0.068986346
1385,0.068813329
1386,0.067232141
1387,0.069185199
1388,0.069276564
1389,0.068891565
1390,0.071086241
1391,0.071515541
1392,0.068973333
1393,0.069618108
1394,0.069713465
1395,0.070033933
1396,0.071835164
1397,0.074894774
1398,0.074146657
1399,0.069847518
1400,0.070748729
1401,0.070601508
1402,0.070553599
1403,0.069920571
1404,0.070066448
1405,0.067481245
1406,0.068720429
1407,0.068266138
1408,0.071784107
1409,0.06985723
1410,0.072691921
1411,0.075057388
1412,0.072152676
1413,0.074901108
1414,0.078572287
1415,0.077373449
1416,0.075002838
1417,0.076588364
1418,0.0737473
1419,0.074788399
1420,0.074949555
1421,0.075806734
1422,0.073125367
1423,0.075415247
1424,0.077367345
1425,0.076066087
1426,0.075719054
1427,0.076232847
1428,0.076146281
1429,0.07468141
1430,0.074172569
1431,0.077104806
1432,0.077698485
1433,0.076366247
1434,0.07564696
1435,0.076041518
1436,0.075475901
1437,0.074255873
1438,0.076749097
1439,0.079124123
1440,0.077064498
1441,0.085402847
1442,0.078843502
1443,0.076719307
1444,0.07809907
1445,0.079143509
1446,0.079920417
1447,0.087272064
1448,0.088382954
1449,0.086968372
1450,0.086867832
1451,0.089825981
1452,0.090443346
1453,0.091129312
1454,0.089864446
1455,0.085094471
1456,0.088228248
1457,0.089931127
1458,0.091313846
1459,0.091788329
1460,0.091439953
1461,0.090488991
1462,0.089444014
1463,0.090823317
1464,0.08802402
1465,0.088287788
1466,0.088474318
1467,0.088033464
1468,0.089205621
1469,0.091114648
1470,0.090312864
1471,0.089357602
1472,0.088232394
1473,0.09122467
1474,0.094010722
1475,0.094235104
1476,0.074088383
1477,0.069941032
1478,0.063994485
1479,0.061834051
1480,0.060096046
1481,0.059597608
1482,0.051709865
1483,0.050973303
1484,0.050665234
1485,0.04677359
1486,0.049168347
1487,0.047928089
1488,0.048225754
1489,0.050155741
1490,0.052825053
1491,0.05109772
1492,0.052110027
1493,0.051054456
1494,0.049615152
1495,0.049090419
1496,0.051873055
1497,0.051111194
1498,0.051426672
1499,0.048094234
1500,0.050482466
1501,0.050024836
1502,0.049934814
1503,0.048654554
1504,0.047903328
1505,0.04730055
1506,0.041156877
1507,0.043991645
1508,0.043362916
1509,0.048014233
1510,0.050475287
1511,0.049069804
1512,0.047902522
1513,0.047693765
1514,0.046227282
1515,0.044872587
1516,0.045291022
1517,0.046958546
1518,0.046288013
1519,0.048117498
1520,0.047357634
1521,0.047011983
1522,0.04714761
1523,0.047733727
1524,0.047146458
1525,0.046655353
1526,0.039166889
1527,0.039277448
1528,0.041347131
1529,0.04104436
1530,0.039941648
1531,0.040569839
1532,0.041029773
1533,0.041137606
1534,0.038248096
1535,0.038341688
1536,0.040009672
1537,0.039098481
1538,0.039530122
1539,0.039604212
1540,0.041035147
1541,0.039809553
1542,0.039852471
1543,0.039401175
1544,0.03841144
1545,0.03984011
1546,0.040503196
1547,0.041781191
1548,0.038659008
1549,0.036028583
1550,0.038372092
1551,0.037597602
1552,0.035313979
1553,0.033821814
1554,0.035570415
1555,0.036774627
1556,0.039150267
1557,0.039315031
1558,0.039106657
1559,0.039837691
1560,0.043477315
1561,0.044379946
1562,0.042559136
1563,0.042327576
1564,0.043240764
1565,0.041555543
1566,0.041154305
1567,0.041462489
1568,0.041997818
1569,0.042104001
1570,0.041707408
1571,0.041066511
1572,0.041754089
1573,0.04222028
1574,0.042714533
1575,0.043886882
1576,0.046558345
1577,0.045637748
1578,0.045794143
1579,0.04470383
1580,0.045748883
1581,0.045000689
1582,0.046792285
1583,0.04680599
1584,0.044252611
1585,0.044341096
1586,0.044977426
1587,0.044100899
1588,0.044765751
1589,0.045677519
1590,0.045356513
1591,0.045468147
1592,0.045483042
1593,0.041878621
1594,0.042873884
1595,0.04296974
1596,0.044382172
1597,0.043988267
1598,0.04073871
1599,0.041053497
1600,0.039329388
1601,0.037561209
1602,0.037878721
1603,0.038984927
1604,0.038944849
1605,0.034084239
1606,0.033416891
1607,0.03271461
1608,0.033865001
1609,0.033659354
1610,0.020864549
1611,0.020803856
1612,0.021432854
1613,0.019625173
1614,0.01459381
1615,0.014708553
1616,0.013948958
1617,0.014333996
1618,0.019817922
1619,0.018527835
1620,0.020915951
1621,0.02700469
1622,0.030490759
1623,0.026620459
1624,0.028845385
1625,0.024605249
1626,0.026873516
1627,0.034130459
1628,0.035125491
1629,0.035437667
1630,0.037126689
1631,0.035522967
1632,0.034704829
1633,0.03397771
1634,0.033866345
1635,0.032036476
1636,0.031041865
1637,0.032200664
1638,0.032172026
1639,0.031622301
1640,0.030999561
1641,0.029327047
1642,0.030363539
1643,0.029385935
1644,0.027236173
1645,0.023483995
1646,0.025968889
1647,0.028674364
1648,0.027003462
1649,0.021767525
1650,0.024352652
1651,0.025049136
1652,0.024072684
1653,0.023485031
1654,0.023755441
1655,0.022576028
1656,0.023580197
1657,0.022635031
1658,0.024961457
1659,0.024958386
1660,0.024515189
1661,0.024637112
1662,0.022543973
1663,0.023610178
1664,0.022418059
