,index,Close
170,2022-02-16 03:00:00,44014.69140625
171,2022-02-16 04:00:00,43901.30078125
172,2022-02-16 05:00:00,44063.05078125
173,2022-02-16 06:00:00,44062.37890625
174,2022-02-16 07:00:00,44141.86328125
175,2022-02-16 08:00:00,44160.4921875
176,2022-02-16 09:00:00,44076.3671875
177,2022-02-16 10:00:00,44120.296875
178,2022-02-16 11:00:00,44206.44921875
179,2022-02-16 12:00:00,44022.63671875
180,2022-02-16 13:00:00,43644.65625
181,2022-02-16 14:00:00,43480.140625
182,2022-02-16 15:00:00,43599.984375
183,2022-02-16 16:00:00,43665.734375
184,2022-02-16 17:00:00,43602.50390625
185,2022-02-16 18:00:00,43843.16015625
186,2022-02-16 19:00:00,44231.18359375
187,2022-02-16 20:00:00,44138.2421875
188,2022-02-16 21:00:00,44017.25
189,2022-02-16 22:00:00,44051.9609375
190,2022-02-16 23:00:00,43956.2421875
191,2022-02-17 00:00:00,44053.88671875
192,2022-02-17 01:00:00,44045.65625
193,2022-02-17 02:00:00,44012.484375
194,2022-02-17 03:00:00,43701.4765625
195,2022-02-17 04:00:00,43617.97265625
196,2022-02-17 05:00:00,43634.06640625
197,2022-02-17 06:00:00,43846.33203125
198,2022-02-17 07:00:00,43917.84765625
199,2022-02-17 08:00:00,43454.37109375
200,2022-02-17 09:00:00,43212.0078125
201,2022-02-17 10:00:00,43074.2109375
202,2022-02-17 11:00:00,43188.70703125
203,2022-02-17 12:00:00,43228.859375
204,2022-02-17 13:00:00,42297.1875
205,2022-02-17 14:00:00,41981.3046875
206,2022-02-17 15:00:00,41949.21484375
207,2022-02-17 16:00:00,41981.0078125
208,2022-02-17 17:00:00,41802.9609375
209,2022-02-17 18:00:00,41286.546875
210,2022-02-17 19:00:00,41196.3203125
211,2022-02-17 20:00:00,40989.90234375
212,2022-02-17 21:00:00,40721.33984375
213,2022-02-17 22:00:00,40703.23046875
214,2022-02-17 23:00:00,40521.76953125
215,2022-02-18 00:00:00,40595.6953125
216,2022-02-18 01:00:00,40820.19140625
217,2022-02-18 02:00:00,40771.421875
218,2022-02-18 03:00:00,40717.40234375
219,2022-02-18 04:00:00,40635.81640625
220,2022-02-18 05:00:00,40682.12890625
221,2022-02-18 06:00:00,40718.984375
222,2022-02-18 07:00:00,40684.5078125
223,2022-02-18 08:00:00,40899.53515625
224,2022-02-18 09:00:00,40904.46875
225,2022-02-18 10:00:00,40832.890625
226,2022-02-18 11:00:00,40232.27734375
227,2022-02-18 12:00:00,40452.09375
228,2022-02-18 13:00:00,40418.74609375
229,2022-02-18 14:00:00,40388.71875
230,2022-02-18 15:00:00,39838.37109375
231,2022-02-18 16:00:00,40158.06640625
232,2022-02-18 17:00:00,40083.37109375
233,2022-02-18 18:00:00,40152.671875
234,2022-02-18 19:00:00,40201.6953125
235,2022-02-18 20:00:00,40016.5703125
236,2022-02-18 21:00:00,40048.18359375
237,2022-02-18 22:00:00,39979.3359375
238,2022-02-18 23:00:00,40031.390625
239,2022-02-19 00:00:00,40185.8515625
240,2022-02-19 01:00:00,40182.28125
241,2022-02-19 02:00:00,40190.140625
242,2022-02-19 03:00:00,40145.71484375
243,2022-02-19 04:00:00,40230.42578125
244,2022-02-19 05:00:00,40252.2734375
245,2022-02-19 06:00:00,40407.48046875
246,2022-02-19 07:00:00,40297.52734375
247,2022-02-19 08:00:00,40074.5078125
248,2022-02-19 09:00:00,39978.9609375
249,2022-02-19 10:00:00,39934.73046875
250,2022-02-19 11:00:00,39825.6796875
251,2022-02-19 12:00:00,39780.2421875
252,2022-02-19 13:00:00,40053.49609375
253,2022-02-19 14:00:00,39931.01171875
254,2022-02-19 15:00:00,40000.7734375
255,2022-02-19 16:00:00,39974.22265625
256,2022-02-19 17:00:00,40149.125
257,2022-02-19 18:00:00,40116.109375
258,2022-02-19 19:00:00,39968.39453125
259,2022-02-19 20:00:00,40079.046875
260,2022-02-19 21:00:00,39941.21875
261,2022-02-19 22:00:00,40043.3125
262,2022-02-19 23:00:00,40127.41015625
263,2022-02-20 00:00:00,39939.76953125
264,2022-02-20 01:00:00,40026.90625
265,2022-02-20 02:00:00,39888.0078125
266,2022-02-20 03:00:00,39814.62890625
267,2022-02-20 04:00:00,39607.30859375
268,2022-02-20 05:00:00,39435.93359375
269,2022-02-20 06:00:00,38857.8046875
270,2022-02-20 07:00:00,38813.1484375
271,2022-02-20 08:00:00,38263.23828125
272,2022-02-20 09:00:00,38251.90234375
273,2022-02-20 10:00:00,38229.95703125
274,2022-02-20 11:00:00,38337.90625
275,2022-02-20 12:00:00,38294.859375
276,2022-02-20 13:00:00,38306.64453125
277,2022-02-20 14:00:00,38221.44921875
278,2022-02-20 15:00:00,38361.4453125
279,2022-02-20 16:00:00,38347.015625
280,2022-02-20 17:00:00,38321.51171875
281,2022-02-20 18:00:00,38438.44140625
282,2022-02-20 19:00:00,38411.8203125
283,2022-02-20 20:00:00,38331.03125
284,2022-02-20 21:00:00,38219.03125
285,2022-02-20 22:00:00,38742.26171875
286,2022-02-20 23:00:00,38438.15234375
287,2022-02-21 00:00:00,38626.66015625
288,2022-02-21 01:00:00,39230.74609375
289,2022-02-21 02:00:00,39186.76171875
290,2022-02-21 03:00:00,38954.7421875
291,2022-02-21 04:00:00,39321.70703125
292,2022-02-21 05:00:00,39242.85546875
293,2022-02-21 06:00:00,39226.96875
294,2022-02-21 07:00:00,39291.76953125
295,2022-02-21 08:00:00,39119.83203125
296,2022-02-21 09:00:00,38964.859375
297,2022-02-21 10:00:00,38413.22265625
298,2022-02-21 11:00:00,37646.8046875
299,2022-02-21 12:00:00,37534.10546875
300,2022-02-21 13:00:00,37554.8515625
301,2022-02-21 14:00:00,38752.44140625
302,2022-02-21 15:00:00,38810.9765625
303,2022-02-21 16:00:00,38842.40234375
304,2022-02-21 17:00:00,38585.7265625
305,2022-02-21 18:00:00,37837.08203125
306,2022-02-21 19:00:00,38144.609375
307,2022-02-21 20:00:00,38255.1796875
308,2022-02-21 21:00:00,37335.65625
309,2022-02-21 22:00:00,37584.71484375
310,2022-02-21 23:00:00,37060.35546875
311,2022-02-22 00:00:00,37241.13671875
312,2022-02-22 01:00:00,37264.77734375
313,2022-02-22 02:00:00,37015.19921875
314,2022-02-22 03:00:00,36581.28515625
315,2022-02-22 04:00:00,36675.33203125
316,2022-02-22 05:00:00,36892.484375
317,2022-02-22 06:00:00,36851.28515625
318,2022-02-22 07:00:00,36885.765625
319,2022-02-22 08:00:00,37124.53515625
320,2022-02-22 09:00:00,37156.53515625
321,2022-02-22 10:00:00,37739.25390625
322,2022-02-22 11:00:00,37592.30078125
323,2022-02-22 12:00:00,37606.171875
324,2022-02-22 13:00:00,37788.05078125
325,2022-02-22 14:00:00,38132.61328125
326,2022-02-22 15:00:00,37843.10546875
327,2022-02-22 16:00:00,37678.515625
328,2022-02-22 17:00:00,37665.86328125
329,2022-02-22 18:00:00,37758.890625
330,2022-02-22 19:00:00,38092.26171875
331,2022-02-22 20:00:00,37937.8203125
332,2022-02-22 21:00:00,37891.26953125
333,2022-02-22 22:00:00,37873.625
334,2022-02-22 23:00:00,38303.078125
335,2022-02-23 00:00:00,38162.34375
336,2022-02-23 01:00:00,38058.6484375
337,2022-02-23 02:00:00,37689.3515625
338,2022-02-23 03:00:00,37781.2578125
339,2022-02-23 04:00:00,38012.78515625
340,2022-02-23 05:00:00,37997.73828125
341,2022-02-23 06:00:00,37989.74609375
342,2022-02-23 07:00:00,38163.96484375
343,2022-02-23 08:00:00,38643.03125
344,2022-02-23 09:00:00,38885.94921875
345,2022-02-23 10:00:00,38871.3828125
346,2022-02-23 11:00:00,38851.19140625
347,2022-02-23 12:00:00,38832.19921875
348,2022-02-23 13:00:00,38965.91796875
349,2022-02-23 14:00:00,38760.7578125
350,2022-02-23 15:00:00,38554.57421875
351,2022-02-23 16:00:00,38687.484375
352,2022-02-23 17:00:00,38172.64453125
353,2022-02-23 18:00:00,37827.77734375
354,2022-02-23 19:00:00,37662.015625
355,2022-02-23 20:00:00,37674.96875
356,2022-02-23 21:00:00,37581.19921875
357,2022-02-23 22:00:00,37631.80859375
358,2022-02-23 23:00:00,37309.37890625
359,2022-02-24 00:00:00,36850.484375
360,2022-02-24 01:00:00,36973.87890625
361,2022-02-24 02:00:00,36420.9296875
362,2022-02-24 03:00:00,35175.21875
363,2022-02-24 04:00:00,35082.6953125
364,2022-02-24 05:00:00,34750.15234375
365,2022-02-24 06:00:00,34904.0625
366,2022-02-24 07:00:00,35277.82421875
367,2022-02-24 08:00:00,35555.890625
368,2022-02-24 09:00:00,35420.2734375
369,2022-02-24 10:00:00,35215.9609375
370,2022-02-24 11:00:00,35400.265625
371,2022-02-24 12:00:00,35300.26171875
372,2022-02-24 13:00:00,35632.30859375
373,2022-02-24 14:00:00,35646.77734375
374,2022-02-24 15:00:00,35967.6484375
375,2022-02-24 16:00:00,36164.16796875
376,2022-02-24 17:00:00,35920.4921875
377,2022-02-24 18:00:00,36523.625
378,2022-02-24 19:00:00,37159.109375
379,2022-02-24 20:00:00,38360.78125
380,2022-02-24 21:00:00,38477.8203125
381,2022-02-24 22:00:00,37847.046875
382,2022-02-24 23:00:00,38322.6171875
383,2022-02-25 00:00:00,38303.86328125
384,2022-02-25 01:00:00,38489.75390625
385,2022-02-25 02:00:00,38768.55859375
386,2022-02-25 03:00:00,38884.828125
387,2022-02-25 04:00:00,38773.87109375
388,2022-02-25 05:00:00,38508.234375
389,2022-02-25 06:00:00,38731.8515625
390,2022-02-25 07:00:00,38467.30078125
391,2022-02-25 08:00:00,38414.0
392,2022-02-25 09:00:00,38505.58984375
393,2022-02-25 10:00:00,38558.34375
394,2022-02-25 11:00:00,38721.77734375
395,2022-02-25 12:00:00,39305.58984375
396,2022-02-25 13:00:00,39366.48828125
397,2022-02-25 14:00:00,39194.81640625
398,2022-02-25 15:00:00,39400.26953125
399,2022-02-25 16:00:00,39349.1796875
400,2022-02-25 17:00:00,38984.45703125
401,2022-02-25 18:00:00,38659.80859375
402,2022-02-25 19:00:00,38741.1328125
403,2022-02-25 20:00:00,39107.34765625
404,2022-02-25 21:00:00,39005.1015625
405,2022-02-25 22:00:00,39324.60546875
406,2022-02-25 23:00:00,39205.68359375
407,2022-02-26 00:00:00,39761.125
408,2022-02-26 01:00:00,39699.19921875
409,2022-02-26 02:00:00,39580.1484375
410,2022-02-26 03:00:00,39418.765625
411,2022-02-26 04:00:00,39405.4453125
412,2022-02-26 05:00:00,39055.1953125
413,2022-02-26 06:00:00,39160.59765625
414,2022-02-26 07:00:00,39177.9921875
415,2022-02-26 08:00:00,38813.38671875
416,2022-02-26 09:00:00,38794.625
417,2022-02-26 10:00:00,39025.98046875
418,2022-02-26 11:00:00,38948.16015625
419,2022-02-26 12:00:00,38987.1328125
420,2022-02-26 13:00:00,39090.359375
421,2022-02-26 14:00:00,39196.6796875
422,2022-02-26 15:00:00,39252.16796875
423,2022-02-26 16:00:00,39169.3125
424,2022-02-26 17:00:00,39255.28125
425,2022-02-26 18:00:00,39082.4921875
426,2022-02-26 19:00:00,39278.53515625
427,2022-02-26 20:00:00,39366.85546875
428,2022-02-26 21:00:00,39429.62890625
429,2022-02-26 22:00:00,39184.0234375
430,2022-02-26 23:00:00,39107.5
431,2022-02-27 00:00:00,38877.79296875
432,2022-02-27 01:00:00,38442.703125
433,2022-02-27 02:00:00,38578.3515625
434,2022-02-27 03:00:00,38629.29296875
435,2022-02-27 04:00:00,38562.64453125
436,2022-02-27 05:00:00,38635.1796875
437,2022-02-27 06:00:00,38806.99609375
438,2022-02-27 07:00:00,38821.23046875
439,2022-02-27 08:00:00,38826.25
440,2022-02-27 09:00:00,39046.6796875
441,2022-02-27 10:00:00,39353.5078125
442,2022-02-27 11:00:00,39471.09765625
443,2022-02-27 12:00:00,39757.46484375
444,2022-02-27 13:00:00,38990.68359375
445,2022-02-27 14:00:00,38790.58203125
446,2022-02-27 15:00:00,39341.23828125
447,2022-02-27 16:00:00,39092.70703125
448,2022-02-27 17:00:00,39035.18359375
449,2022-02-27 18:00:00,38933.45703125
450,2022-02-27 19:00:00,37851.1171875
451,2022-02-27 20:00:00,38010.140625
452,2022-02-27 21:00:00,37536.8515625
453,2022-02-27 22:00:00,37761.8984375
454,2022-02-27 23:00:00,37728.9609375
455,2022-02-28 00:00:00,37518.21484375
456,2022-02-28 01:00:00,38123.453125
457,2022-02-28 02:00:00,37659.01953125
458,2022-02-28 03:00:00,37813.01953125
459,2022-02-28 04:00:00,37812.5859375
460,2022-02-28 05:00:00,37839.21484375
461,2022-02-28 06:00:00,37939.01953125
462,2022-02-28 07:00:00,38308.44921875
463,2022-02-28 08:00:00,38317.31640625
464,2022-02-28 09:00:00,38357.01171875
465,2022-02-28 10:00:00,38329.21484375
466,2022-02-28 11:00:00,38351.95703125
467,2022-02-28 12:00:00,38407.765625
468,2022-02-28 13:00:00,38063.49609375
469,2022-02-28 14:00:00,39632.90234375
470,2022-02-28 15:00:00,40734.47265625
471,2022-02-28 16:00:00,41008.1875
472,2022-02-28 17:00:00,41100.43359375
473,2022-02-28 18:00:00,41207.328125
474,2022-02-28 19:00:00,41308.18359375
475,2022-02-28 20:00:00,41784.57421875
476,2022-02-28 21:00:00,41609.30078125
477,2022-02-28 22:00:00,43310.0234375
478,2022-02-28 23:00:00,43182.0078125
479,2022-03-01 00:00:00,43507.12890625
480,2022-03-01 01:00:00,43279.51171875
481,2022-03-01 02:00:00,43140.046875
482,2022-03-01 03:00:00,43109.265625
483,2022-03-01 04:00:00,43321.12109375
484,2022-03-01 05:00:00,43202.83203125
485,2022-03-01 06:00:00,43411.6171875
486,2022-03-01 07:00:00,43433.3828125
487,2022-03-01 08:00:00,43432.69140625
488,2022-03-01 09:00:00,43232.7421875
489,2022-03-01 10:00:00,43473.69921875
490,2022-03-01 11:00:00,43537.58203125
491,2022-03-01 12:00:00,44543.99609375
492,2022-03-01 13:00:00,44582.14453125
493,2022-03-01 14:00:00,43968.828125
494,2022-03-01 15:00:00,43613.50390625
495,2022-03-01 16:00:00,43347.03515625
496,2022-03-01 17:00:00,43622.92578125
497,2022-03-01 18:00:00,43820.8359375
498,2022-03-01 19:00:00,43728.25
499,2022-03-01 20:00:00,44023.84375
500,2022-03-01 21:00:00,43844.609375
501,2022-03-01 22:00:00,44149.1015625
502,2022-03-01 23:00:00,44346.98828125
503,2022-03-02 00:00:00,44203.4296875
504,2022-03-02 01:00:00,43993.6953125
505,2022-03-02 02:00:00,44159.0625
506,2022-03-02 03:00:00,44370.24609375
507,2022-03-02 04:00:00,44273.2109375
508,2022-03-02 05:00:00,44279.015625
509,2022-03-02 06:00:00,43945.46875
510,2022-03-02 07:00:00,43913.2734375
511,2022-03-02 08:00:00,43936.08203125
512,2022-03-02 09:00:00,43944.19140625
513,2022-03-02 10:00:00,44146.3125
514,2022-03-02 11:00:00,44114.421875
515,2022-03-02 12:00:00,44005.8671875
516,2022-03-02 13:00:00,43479.70703125
517,2022-03-02 14:00:00,44644.7578125
518,2022-03-02 15:00:00,44160.31640625
519,2022-03-02 16:00:00,44282.96875
520,2022-03-02 17:00:00,43840.15234375
521,2022-03-02 18:00:00,43630.8125
522,2022-03-02 19:00:00,43729.921875
523,2022-03-02 20:00:00,43808.40234375
524,2022-03-02 21:00:00,43900.68359375
525,2022-03-02 22:00:00,44112.7265625
526,2022-03-02 23:00:00,43932.7109375
527,2022-03-03 00:00:00,44017.53125
528,2022-03-03 01:00:00,43840.328125
529,2022-03-03 02:00:00,43806.29296875
530,2022-03-03 03:00:00,43374.94921875
531,2022-03-03 04:00:00,43424.421875
532,2022-03-03 05:00:00,43410.21484375
533,2022-03-03 06:00:00,43413.58984375
534,2022-03-03 07:00:00,43408.8671875
535,2022-03-03 08:00:00,43415.10546875
536,2022-03-03 09:00:00,43214.4921875
537,2022-03-03 10:00:00,43361.36328125
538,2022-03-03 11:00:00,43403.1328125
539,2022-03-03 12:00:00,43540.77734375
540,2022-03-03 13:00:00,43855.43359375
541,2022-03-03 14:00:00,43459.109375
542,2022-03-03 15:00:00,42586.109375
543,2022-03-03 16:00:00,42465.51953125
544,2022-03-03 17:00:00,42423.2890625
545,2022-03-03 18:00:00,42266.4765625
546,2022-03-03 19:00:00,42218.4921875
547,2022-03-03 20:00:00,41997.7265625
548,2022-03-03 21:00:00,42069.0234375
549,2022-03-03 22:00:00,42501.23828125
550,2022-03-03 23:00:00,42451.91796875
551,2022-03-04 00:00:00,41636.109375
552,2022-03-04 01:00:00,41537.171875
553,2022-03-04 02:00:00,41447.3125
554,2022-03-04 03:00:00,41476.1796875
555,2022-03-04 04:00:00,41381.03515625
556,2022-03-04 05:00:00,41378.53515625
557,2022-03-04 06:00:00,41401.2578125
558,2022-03-04 07:00:00,41403.49609375
559,2022-03-04 08:00:00,41547.7734375
560,2022-03-04 09:00:00,41575.13671875
561,2022-03-04 10:00:00,41698.63671875
562,2022-03-04 11:00:00,41786.64453125
563,2022-03-04 12:00:00,41479.9765625
564,2022-03-04 13:00:00,41320.8671875
565,2022-03-04 14:00:00,40922.49609375
566,2022-03-04 15:00:00,40778.453125
567,2022-03-04 16:00:00,40785.0625
568,2022-03-04 17:00:00,40855.84375
569,2022-03-04 18:00:00,40696.56640625
570,2022-03-04 19:00:00,39939.796875
571,2022-03-04 20:00:00,39563.40625
572,2022-03-04 21:00:00,39445.9609375
573,2022-03-04 22:00:00,38978.40625
574,2022-03-04 23:00:00,39136.60546875
575,2022-03-05 00:00:00,38873.56640625
576,2022-03-05 01:00:00,39000.7421875
577,2022-03-05 02:00:00,38964.109375
578,2022-03-05 03:00:00,39072.609375
579,2022-03-05 04:00:00,38878.34375
580,2022-03-05 05:00:00,38969.12890625
581,2022-03-05 06:00:00,38995.3046875
582,2022-03-05 07:00:00,39044.65234375
583,2022-03-05 08:00:00,39119.94921875
584,2022-03-05 09:00:00,39050.88671875
585,2022-03-05 10:00:00,39134.0234375
586,2022-03-05 11:00:00,39169.11328125
587,2022-03-05 12:00:00,39143.58984375
588,2022-03-05 13:00:00,39048.08203125
589,2022-03-05 14:00:00,39161.16015625
590,2022-03-05 15:00:00,39189.35546875
591,2022-03-05 16:00:00,39396.796875
592,2022-03-05 17:00:00,39463.5859375
593,2022-03-05 18:00:00,39422.48828125
594,2022-03-05 19:00:00,39448.67578125
595,2022-03-05 20:00:00,39542.625
596,2022-03-05 21:00:00,39440.27734375
597,2022-03-05 22:00:00,39474.33203125
598,2022-03-05 23:00:00,39401.1875
599,2022-03-06 00:00:00,39576.9609375
600,2022-03-06 01:00:00,39467.8984375
601,2022-03-06 02:00:00,39521.57421875
602,2022-03-06 03:00:00,39386.8046875
603,2022-03-06 04:00:00,39507.63671875
604,2022-03-06 05:00:00,39529.25
605,2022-03-06 06:00:00,39484.65234375
606,2022-03-06 07:00:00,39418.36328125
607,2022-03-06 08:00:00,39215.546875
608,2022-03-06 09:00:00,38829.71875
609,2022-03-06 10:00:00,38319.953125
610,2022-03-06 11:00:00,38371.67578125
611,2022-03-06 12:00:00,38549.234375
612,2022-03-06 13:00:00,38916.78515625
613,2022-03-06 14:00:00,38855.72265625
614,2022-03-06 15:00:00,38869.33984375
615,2022-03-06 16:00:00,39213.2421875
616,2022-03-06 17:00:00,39011.484375
617,2022-03-06 18:00:00,38872.109375
618,2022-03-06 19:00:00,38721.82421875
619,2022-03-06 20:00:00,38861.1015625
620,2022-03-06 21:00:00,39006.5546875
621,2022-03-06 22:00:00,39016.60546875
622,2022-03-06 23:00:00,38420.94921875
623,2022-03-07 00:00:00,38340.140625
624,2022-03-07 01:00:00,38384.3125
625,2022-03-07 02:00:00,37797.94140625
626,2022-03-07 03:00:00,37933.234375
627,2022-03-07 04:00:00,37934.59375
628,2022-03-07 05:00:00,38109.51953125
629,2022-03-07 06:00:00,38179.9375
630,2022-03-07 07:00:00,37981.75390625
631,2022-03-07 08:00:00,38114.5859375
632,2022-03-07 09:00:00,38190.48828125
633,2022-03-07 10:00:00,38187.9375
634,2022-03-07 11:00:00,38356.453125
635,2022-03-07 12:00:00,38667.9296875
636,2022-03-07 13:00:00,39029.85546875
637,2022-03-07 14:00:00,38970.94921875
638,2022-03-07 15:00:00,39042.828125
639,2022-03-07 16:00:00,38871.68359375
640,2022-03-07 17:00:00,38798.75
641,2022-03-07 18:00:00,38035.73828125
642,2022-03-07 19:00:00,37351.30078125
643,2022-03-07 20:00:00,37592.2109375
