Datetime,Close
2022-08-18 20:30:00+00:00,23421.25390625
2022-08-18 20:45:00+00:00,23425.6328125
2022-08-18 21:00:00+00:00,23391.630859375
2022-08-18 21:15:00+00:00,23385.2109375
2022-08-18 21:30:00+00:00,23404.3046875
2022-08-18 21:45:00+00:00,23380.45703125
2022-08-18 22:00:00+00:00,23374.91796875
2022-08-18 22:15:00+00:00,23363.8828125
2022-08-18 22:30:00+00:00,23373.828125
2022-08-18 22:45:00+00:00,23363.130859375
2022-08-18 23:00:00+00:00,23325.00390625
2022-08-18 23:15:00+00:00,23197.939453125
2022-08-18 23:30:00+00:00,23229.453125
2022-08-18 23:45:00+00:00,23214.990234375
2022-08-19 00:00:00+00:00,23092.431640625
2022-08-19 00:15:00+00:00,22981.55078125
2022-08-19 00:30:00+00:00,22926.2265625
2022-08-19 00:45:00+00:00,22954.623046875
2022-08-19 01:00:00+00:00,22895.427734375
2022-08-19 01:15:00+00:00,22816.580078125
2022-08-19 01:30:00+00:00,22826.111328125
2022-08-19 01:45:00+00:00,22761.287109375
2022-08-19 02:00:00+00:00,22784.77734375
2022-08-19 02:15:00+00:00,22810.203125
2022-08-19 02:30:00+00:00,22784.224609375
2022-08-19 02:45:00+00:00,22810.759765625
2022-08-19 03:00:00+00:00,22767.150390625
2022-08-19 03:15:00+00:00,22800.783203125
2022-08-19 03:30:00+00:00,22819.6171875
2022-08-19 03:45:00+00:00,22804.51953125
2022-08-19 04:00:00+00:00,22792.73046875
2022-08-19 04:15:00+00:00,22815.669921875
2022-08-19 04:30:00+00:00,22830.017578125
2022-08-19 04:45:00+00:00,22817.087890625
2022-08-19 05:00:00+00:00,22820.1484375
2022-08-19 05:15:00+00:00,22823.80859375
2022-08-19 05:30:00+00:00,22815.26953125
2022-08-19 05:45:00+00:00,22803.705078125
2022-08-19 06:00:00+00:00,22814.298828125
2022-08-19 06:15:00+00:00,22766.640625
2022-08-19 06:30:00+00:00,22022.193359375
2022-08-19 06:45:00+00:00,21937.658203125
2022-08-19 07:00:00+00:00,22037.5078125
2022-08-19 07:15:00+00:00,21960.6796875
2022-08-19 07:30:00+00:00,21951.140625
2022-08-19 07:45:00+00:00,21954.673828125
2022-08-19 08:00:00+00:00,21849.197265625
2022-08-19 08:15:00+00:00,21795.6171875
2022-08-19 08:30:00+00:00,21819.623046875
2022-08-19 08:45:00+00:00,21833.2109375
2022-08-19 09:00:00+00:00,21742.619140625
2022-08-19 09:15:00+00:00,21750.9765625
2022-08-19 09:30:00+00:00,21779.4375
2022-08-19 09:45:00+00:00,21774.14453125
2022-08-19 10:00:00+00:00,21733.029296875
2022-08-19 10:15:00+00:00,21765.6875
2022-08-19 10:30:00+00:00,21716.673828125
2022-08-19 10:45:00+00:00,21640.69921875
2022-08-19 11:00:00+00:00,21535.3203125
2022-08-19 11:15:00+00:00,21498.451171875
2022-08-19 11:30:00+00:00,21371.576171875
2022-08-19 11:45:00+00:00,21461.8828125
2022-08-19 12:00:00+00:00,21447.640625
2022-08-19 12:15:00+00:00,21401.00390625
2022-08-19 12:30:00+00:00,21488.52734375
2022-08-19 12:45:00+00:00,21541.359375
2022-08-19 13:00:00+00:00,21521.767578125
2022-08-19 13:15:00+00:00,21536.751953125
2022-08-19 13:30:00+00:00,21476.1328125
2022-08-19 13:45:00+00:00,21435.283203125
2022-08-19 14:00:00+00:00,21429.62109375
2022-08-19 14:15:00+00:00,21411.00390625
2022-08-19 14:30:00+00:00,21420.724609375
2022-08-19 14:45:00+00:00,21374.267578125
2022-08-19 15:00:00+00:00,21349.501953125
2022-08-19 15:15:00+00:00,21361.80859375
2022-08-19 15:30:00+00:00,21407.919921875
2022-08-19 15:45:00+00:00,21450.22265625
2022-08-19 16:00:00+00:00,21473.185546875
2022-08-19 16:15:00+00:00,21536.66796875
2022-08-19 16:30:00+00:00,21618.46875
2022-08-19 16:45:00+00:00,21566.390625
2022-08-19 17:00:00+00:00,21567.279296875
2022-08-19 17:15:00+00:00,21508.5078125
2022-08-19 17:30:00+00:00,21456.962890625
2022-08-19 17:45:00+00:00,21470.462890625
2022-08-19 18:00:00+00:00,21420.005859375
2022-08-19 18:15:00+00:00,21379.021484375
2022-08-19 18:30:00+00:00,21396.609375
2022-08-19 18:45:00+00:00,21377.55859375
2022-08-19 19:00:00+00:00,21339.8984375
2022-08-19 19:15:00+00:00,21428.22265625
2022-08-19 19:30:00+00:00,21416.7578125
2022-08-19 19:45:00+00:00,21392.466796875
2022-08-19 20:00:00+00:00,21354.86328125
2022-08-19 20:15:00+00:00,21332.744140625
2022-08-19 20:30:00+00:00,21253.236328125
2022-08-19 20:45:00+00:00,21302.83984375
2022-08-19 21:00:00+00:00,21272.728515625
2022-08-19 21:15:00+00:00,21270.10546875
2022-08-19 21:30:00+00:00,21281.8828125
2022-08-19 21:45:00+00:00,21043.37109375
2022-08-19 22:00:00+00:00,21198.466796875
2022-08-19 22:15:00+00:00,21180.556640625
2022-08-19 22:30:00+00:00,21048.3984375
2022-08-19 22:45:00+00:00,21007.71875
2022-08-19 23:00:00+00:00,20934.765625
2022-08-19 23:15:00+00:00,21007.966796875
2022-08-19 23:30:00+00:00,20962.181640625
2022-08-19 23:45:00+00:00,20875.01953125
2022-08-20 00:00:00+00:00,20944.650390625
2022-08-20 00:15:00+00:00,21005.359375
2022-08-20 00:30:00+00:00,21149.2734375
2022-08-20 00:45:00+00:00,21024.001953125
2022-08-20 01:00:00+00:00,21072.76953125
2022-08-20 01:15:00+00:00,21068.296875
2022-08-20 01:30:00+00:00,21031.65234375
2022-08-20 01:45:00+00:00,21027.634765625
2022-08-20 02:00:00+00:00,21044.359375
2022-08-20 02:15:00+00:00,21094.87109375
2022-08-20 02:30:00+00:00,21129.623046875
2022-08-20 02:45:00+00:00,21147.43359375
2022-08-20 03:00:00+00:00,21131.337890625
2022-08-20 03:15:00+00:00,21113.80859375
2022-08-20 03:30:00+00:00,21131.509765625
2022-08-20 03:45:00+00:00,21135.9453125
2022-08-20 04:00:00+00:00,21167.98046875
2022-08-20 04:15:00+00:00,21108.130859375
2022-08-20 04:30:00+00:00,21122.91796875
2022-08-20 04:45:00+00:00,21201.294921875
2022-08-20 05:00:00+00:00,21127.896484375
2022-08-20 05:15:00+00:00,21208.60546875
2022-08-20 05:30:00+00:00,21192.576171875
2022-08-20 05:45:00+00:00,21164.55078125
2022-08-20 06:00:00+00:00,21172.46875
2022-08-20 06:15:00+00:00,21198.2421875
2022-08-20 06:30:00+00:00,21210.46484375
2022-08-20 06:45:00+00:00,21301.298828125
2022-08-20 07:00:00+00:00,21330.525390625
2022-08-20 07:15:00+00:00,21300.267578125
2022-08-20 07:30:00+00:00,21340.333984375
2022-08-20 07:45:00+00:00,21302.181640625
2022-08-20 08:00:00+00:00,21283.52734375
2022-08-20 08:15:00+00:00,21274.73046875
2022-08-20 08:30:00+00:00,21224.9296875
2022-08-20 08:45:00+00:00,21229.037109375
2022-08-20 09:00:00+00:00,21197.33203125
2022-08-20 09:15:00+00:00,21194.29296875
2022-08-20 09:30:00+00:00,21212.80078125
2022-08-20 09:45:00+00:00,21227.59765625
2022-08-20 10:00:00+00:00,21186.1171875
2022-08-20 10:15:00+00:00,21183.052734375
2022-08-20 10:30:00+00:00,21164.65625
2022-08-20 10:45:00+00:00,21231.60546875
2022-08-20 11:00:00+00:00,21226.759765625
2022-08-20 11:15:00+00:00,21224.05859375
2022-08-20 11:30:00+00:00,21244.765625
2022-08-20 11:45:00+00:00,21255.60546875
2022-08-20 12:00:00+00:00,21259.55078125
2022-08-20 12:15:00+00:00,21259.724609375
2022-08-20 12:30:00+00:00,21299.833984375
2022-08-20 12:45:00+00:00,21253.68359375
2022-08-20 13:00:00+00:00,21268.255859375
2022-08-20 13:15:00+00:00,21279.775390625
2022-08-20 13:30:00+00:00,21265.935546875
2022-08-20 13:45:00+00:00,21299.662109375
2022-08-20 14:00:00+00:00,21319.58203125
2022-08-20 14:15:00+00:00,21295.9765625
2022-08-20 14:30:00+00:00,21272.77734375
2022-08-20 14:45:00+00:00,21262.14453125
2022-08-20 15:00:00+00:00,21235.484375
2022-08-20 15:15:00+00:00,21244.65625
2022-08-20 15:30:00+00:00,21265.458984375
2022-08-20 15:45:00+00:00,21303.1640625
2022-08-20 16:00:00+00:00,21333.1640625
2022-08-20 16:15:00+00:00,21315.765625
2022-08-20 16:30:00+00:00,21275.263671875
2022-08-20 16:45:00+00:00,21265.787109375
2022-08-20 17:00:00+00:00,21216.669921875
2022-08-20 17:15:00+00:00,21240.587890625
2022-08-20 17:30:00+00:00,21273.1875
2022-08-20 17:45:00+00:00,21270.404296875
2022-08-20 18:00:00+00:00,21298.076171875
2022-08-20 18:15:00+00:00,21279.931640625
2022-08-20 18:30:00+00:00,21268.3359375
2022-08-20 18:45:00+00:00,21160.765625
2022-08-20 19:00:00+00:00,21062.09765625
2022-08-20 19:15:00+00:00,21087.439453125
2022-08-20 19:30:00+00:00,21012.7421875
2022-08-20 19:45:00+00:00,21027.095703125
2022-08-20 20:00:00+00:00,21053.81640625
2022-08-20 20:15:00+00:00,21111.98828125
2022-08-20 20:30:00+00:00,21091.025390625
2022-08-20 20:45:00+00:00,20889.076171875
2022-08-20 21:00:00+00:00,21017.90625
2022-08-20 21:15:00+00:00,20947.966796875
2022-08-20 21:30:00+00:00,21019.720703125
2022-08-20 21:45:00+00:00,21098.353515625
2022-08-20 22:00:00+00:00,21182.830078125
2022-08-20 22:15:00+00:00,21136.70703125
2022-08-20 22:30:00+00:00,21098.7421875
2022-08-20 22:45:00+00:00,21141.40625
2022-08-20 23:00:00+00:00,21110.341796875
2022-08-20 23:15:00+00:00,21208.4765625
2022-08-20 23:30:00+00:00,21133.763671875
2022-08-20 23:45:00+00:00,21165.140625
2022-08-21 00:00:00+00:00,21187.587890625
2022-08-21 00:15:00+00:00,21249.5078125
2022-08-21 00:30:00+00:00,21254.205078125
2022-08-21 00:45:00+00:00,21183.935546875
2022-08-21 01:00:00+00:00,21215.75390625
2022-08-21 01:15:00+00:00,21198.126953125
2022-08-21 01:30:00+00:00,21246.6484375
2022-08-21 01:45:00+00:00,21275.634765625
2022-08-21 02:00:00+00:00,21255.654296875
2022-08-21 02:15:00+00:00,21243.828125
2022-08-21 02:30:00+00:00,21255.341796875
2022-08-21 02:45:00+00:00,21294.744140625
2022-08-21 03:00:00+00:00,21226.30078125
2022-08-21 03:15:00+00:00,21229.6640625
2022-08-21 03:30:00+00:00,21206.935546875
2022-08-21 03:45:00+00:00,21199.1796875
2022-08-21 04:00:00+00:00,21207.93359375
2022-08-21 04:15:00+00:00,21228.92578125
2022-08-21 04:30:00+00:00,21234.275390625
2022-08-21 04:45:00+00:00,21217.212890625
2022-08-21 05:00:00+00:00,21197.029296875
2022-08-21 05:15:00+00:00,21197.6875
2022-08-21 05:30:00+00:00,21218.140625
2022-08-21 05:45:00+00:00,21234.201171875
2022-08-21 06:00:00+00:00,21214.5859375
2022-08-21 06:15:00+00:00,21199.046875
2022-08-21 06:30:00+00:00,21153.86328125
2022-08-21 06:45:00+00:00,21106.130859375
2022-08-21 07:00:00+00:00,21123.572265625
2022-08-21 07:15:00+00:00,21140.09375
2022-08-21 07:30:00+00:00,21188.853515625
2022-08-21 07:45:00+00:00,21236.1953125
2022-08-21 08:00:00+00:00,21401.474609375
2022-08-21 08:15:00+00:00,21360.087890625
2022-08-21 08:30:00+00:00,21322.84765625
2022-08-21 08:45:00+00:00,21326.326171875
2022-08-21 09:00:00+00:00,21419.19140625
2022-08-21 09:15:00+00:00,21393.15234375
2022-08-21 09:30:00+00:00,21427.900390625
2022-08-21 09:45:00+00:00,21440.384765625
2022-08-21 10:00:00+00:00,21414.359375
2022-08-21 10:15:00+00:00,21437.724609375
2022-08-21 10:30:00+00:00,21404.451171875
2022-08-21 10:45:00+00:00,21397.771484375
2022-08-21 11:00:00+00:00,21390.58984375
2022-08-21 11:15:00+00:00,21394.408203125
2022-08-21 11:30:00+00:00,21448.671875
2022-08-21 11:45:00+00:00,21506.505859375
2022-08-21 12:00:00+00:00,21564.826171875
2022-08-21 12:15:00+00:00,21525.375
2022-08-21 12:30:00+00:00,21497.62109375
2022-08-21 12:45:00+00:00,21492.955078125
2022-08-21 13:00:00+00:00,21486.408203125
2022-08-21 13:15:00+00:00,21438.162109375
2022-08-21 13:30:00+00:00,21424.197265625
2022-08-21 13:45:00+00:00,21413.50390625
2022-08-21 14:00:00+00:00,21382.888671875
2022-08-21 14:15:00+00:00,21407.69921875
2022-08-21 14:30:00+00:00,21418.10546875
2022-08-21 14:45:00+00:00,21404.818359375
2022-08-21 15:00:00+00:00,21421.857421875
2022-08-21 15:15:00+00:00,21399.798828125
2022-08-21 15:30:00+00:00,21431.001953125
2022-08-21 15:45:00+00:00,21419.90625
2022-08-21 16:00:00+00:00,21424.6640625
2022-08-21 16:15:00+00:00,21370.734375
2022-08-21 16:30:00+00:00,21427.421875
2022-08-21 16:45:00+00:00,21436.896484375
2022-08-21 17:00:00+00:00,21461.31640625
2022-08-21 17:15:00+00:00,21463.216796875
2022-08-21 17:30:00+00:00,21467.25390625
2022-08-21 17:45:00+00:00,21448.205078125
2022-08-21 18:00:00+00:00,21418.67578125
2022-08-21 18:15:00+00:00,21441.861328125
2022-08-21 18:30:00+00:00,21455.357421875
2022-08-21 18:45:00+00:00,21483.830078125
2022-08-21 19:00:00+00:00,21479.974609375
2022-08-21 19:15:00+00:00,21508.041015625
2022-08-21 19:30:00+00:00,21539.322265625
2022-08-21 19:45:00+00:00,21517.529296875
2022-08-21 20:00:00+00:00,21500.40234375
2022-08-21 20:15:00+00:00,21491.802734375
2022-08-21 20:30:00+00:00,21496.162109375
2022-08-21 20:45:00+00:00,21594.931640625
2022-08-21 21:00:00+00:00,21555.697265625
2022-08-21 21:15:00+00:00,21661.58203125
2022-08-21 21:30:00+00:00,21535.640625
2022-08-21 21:45:00+00:00,21561.080078125
2022-08-21 22:00:00+00:00,21330.603515625
2022-08-21 22:15:00+00:00,21472.291015625
2022-08-21 22:30:00+00:00,21588.630859375
2022-08-21 22:45:00+00:00,21584.236328125
2022-08-21 23:00:00+00:00,21610.244140625
2022-08-21 23:15:00+00:00,21554.6953125
2022-08-21 23:30:00+00:00,21578.5078125
2022-08-21 23:45:00+00:00,21532.123046875
2022-08-22 00:00:00+00:00,21456.201171875
2022-08-22 00:15:00+00:00,21477.345703125
2022-08-22 00:30:00+00:00,21497.0
2022-08-22 00:45:00+00:00,21461.421875
2022-08-22 01:00:00+00:00,21414.0546875
2022-08-22 01:15:00+00:00,21419.21484375
2022-08-22 01:30:00+00:00,21432.70703125
2022-08-22 01:45:00+00:00,21455.751953125
2022-08-22 02:00:00+00:00,21460.046875
2022-08-22 02:15:00+00:00,21419.38671875
2022-08-22 02:30:00+00:00,21439.666015625
2022-08-22 02:45:00+00:00,21472.5859375
2022-08-22 03:00:00+00:00,21469.083984375
2022-08-22 03:15:00+00:00,21481.126953125
2022-08-22 03:30:00+00:00,21456.900390625
2022-08-22 03:45:00+00:00,21428.34375
2022-08-22 04:00:00+00:00,21388.6171875
2022-08-22 04:15:00+00:00,21412.86328125
2022-08-22 04:30:00+00:00,21440.93359375
2022-08-22 04:45:00+00:00,21464.251953125
2022-08-22 05:00:00+00:00,21481.779296875
2022-08-22 05:15:00+00:00,21448.53515625
2022-08-22 05:30:00+00:00,21429.484375
2022-08-22 05:45:00+00:00,21460.509765625
2022-08-22 06:00:00+00:00,21386.6484375
2022-08-22 06:15:00+00:00,21426.330078125
2022-08-22 06:30:00+00:00,21336.447265625
2022-08-22 06:45:00+00:00,21346.771484375
2022-08-22 07:00:00+00:00,21335.7734375
2022-08-22 07:15:00+00:00,21289.01953125
2022-08-22 07:30:00+00:00,21243.623046875
2022-08-22 07:45:00+00:00,21133.525390625
2022-08-22 08:00:00+00:00,21008.083984375
2022-08-22 08:15:00+00:00,20947.419921875
2022-08-22 08:30:00+00:00,21070.9375
2022-08-22 08:45:00+00:00,21126.169921875
2022-08-22 09:00:00+00:00,21221.37890625
2022-08-22 09:15:00+00:00,21165.5625
2022-08-22 09:30:00+00:00,21127.341796875
2022-08-22 09:45:00+00:00,21193.921875
2022-08-22 10:00:00+00:00,21157.1171875
2022-08-22 10:15:00+00:00,21199.427734375
2022-08-22 10:30:00+00:00,21288.1796875
2022-08-22 10:45:00+00:00,21268.14453125
2022-08-22 11:00:00+00:00,21289.755859375
2022-08-22 11:15:00+00:00,21280.83984375
2022-08-22 11:30:00+00:00,21220.96875
2022-08-22 11:45:00+00:00,21246.044921875
2022-08-22 12:00:00+00:00,21263.478515625
2022-08-22 12:15:00+00:00,21246.22265625
2022-08-22 12:30:00+00:00,21244.9140625
2022-08-22 12:45:00+00:00,21218.92578125
2022-08-22 13:00:00+00:00,21224.05859375
2022-08-22 13:15:00+00:00,21201.412109375
2022-08-22 13:30:00+00:00,21234.306640625
2022-08-22 13:45:00+00:00,21314.443359375
2022-08-22 14:00:00+00:00,21286.935546875
2022-08-22 14:15:00+00:00,21230.205078125
2022-08-22 14:30:00+00:00,21297.884765625
2022-08-22 14:45:00+00:00,21229.662109375
2022-08-22 15:00:00+00:00,21248.38671875
2022-08-22 15:15:00+00:00,21279.875
2022-08-22 15:30:00+00:00,21331.109375
2022-08-22 15:45:00+00:00,21402.982421875
2022-08-22 16:00:00+00:00,21375.4453125
2022-08-22 16:15:00+00:00,21354.9765625
2022-08-22 16:30:00+00:00,21355.888671875
2022-08-22 16:45:00+00:00,21337.853515625
2022-08-22 17:00:00+00:00,21299.849609375
2022-08-22 17:15:00+00:00,21292.970703125
2022-08-22 17:30:00+00:00,21262.29296875
2022-08-22 17:45:00+00:00,21232.33203125
2022-08-22 18:00:00+00:00,21188.9296875
2022-08-22 18:15:00+00:00,21181.611328125
2022-08-22 18:30:00+00:00,21042.791015625
2022-08-22 18:45:00+00:00,21025.916015625
2022-08-22 19:00:00+00:00,21081.005859375
2022-08-22 19:15:00+00:00,21084.107421875
2022-08-22 19:30:00+00:00,21055.14453125
2022-08-22 19:45:00+00:00,21062.318359375
2022-08-22 20:00:00+00:00,21094.60546875
2022-08-22 20:15:00+00:00,21157.669921875
2022-08-22 20:30:00+00:00,21148.634765625
2022-08-22 20:45:00+00:00,21110.78515625
2022-08-22 21:00:00+00:00,21090.00390625
2022-08-22 21:15:00+00:00,21121.037109375
2022-08-22 21:30:00+00:00,21124.453125
2022-08-22 21:45:00+00:00,21094.435546875
2022-08-22 22:00:00+00:00,21169.953125
2022-08-22 22:15:00+00:00,21185.111328125
2022-08-22 22:30:00+00:00,21224.00390625
2022-08-22 22:45:00+00:00,21195.234375
2022-08-22 23:00:00+00:00,21233.669921875
2022-08-22 23:15:00+00:00,21216.1796875
2022-08-22 23:30:00+00:00,21273.509765625
2022-08-22 23:45:00+00:00,21399.16796875
2022-08-23 00:00:00+00:00,21400.4296875
2022-08-23 00:15:00+00:00,21420.5546875
2022-08-23 00:30:00+00:00,21388.90234375
2022-08-23 00:45:00+00:00,21321.61328125
2022-08-23 01:00:00+00:00,21375.576171875
2022-08-23 01:15:00+00:00,21371.6015625
2022-08-23 01:30:00+00:00,21358.3359375
2022-08-23 01:45:00+00:00,21326.1875
2022-08-23 02:00:00+00:00,21296.56640625
2022-08-23 02:15:00+00:00,21300.599609375
2022-08-23 02:30:00+00:00,21314.94921875
2022-08-23 02:45:00+00:00,21355.85546875
2022-08-23 03:00:00+00:00,21357.8828125
2022-08-23 03:15:00+00:00,21341.99609375
2022-08-23 03:30:00+00:00,21310.544921875
2022-08-23 03:45:00+00:00,21289.43359375
2022-08-23 04:00:00+00:00,21256.943359375
2022-08-23 04:15:00+00:00,21280.169921875
2022-08-23 04:30:00+00:00,21306.896484375
2022-08-23 04:45:00+00:00,21291.013671875
2022-08-23 05:00:00+00:00,21271.83984375
2022-08-23 05:15:00+00:00,21154.162109375
2022-08-23 05:30:00+00:00,21038.0859375
2022-08-23 05:45:00+00:00,20996.9765625
2022-08-23 06:00:00+00:00,20955.138671875
2022-08-23 06:15:00+00:00,20980.259765625
2022-08-23 06:30:00+00:00,21039.232421875
2022-08-23 06:45:00+00:00,21065.501953125
2022-08-23 07:00:00+00:00,21160.984375
2022-08-23 07:15:00+00:00,21177.474609375
2022-08-23 07:30:00+00:00,21192.353515625
2022-08-23 07:45:00+00:00,21258.451171875
2022-08-23 08:00:00+00:00,21408.158203125
2022-08-23 08:15:00+00:00,21443.57421875
2022-08-23 08:30:00+00:00,21453.58203125
2022-08-23 08:45:00+00:00,21461.607421875
2022-08-23 09:00:00+00:00,21475.84375
2022-08-23 09:15:00+00:00,21361.15625
2022-08-23 09:30:00+00:00,21350.66796875
2022-08-23 09:45:00+00:00,21472.083984375
2022-08-23 10:00:00+00:00,21392.42578125
2022-08-23 10:15:00+00:00,21363.7265625
2022-08-23 10:30:00+00:00,21411.734375
2022-08-23 10:45:00+00:00,21408.56640625
2022-08-23 11:00:00+00:00,21375.818359375
2022-08-23 11:15:00+00:00,21415.705078125
2022-08-23 11:30:00+00:00,21404.33984375
2022-08-23 11:45:00+00:00,21463.177734375
2022-08-23 12:00:00+00:00,21444.140625
2022-08-23 12:15:00+00:00,21398.94140625
2022-08-23 12:30:00+00:00,21389.771484375
2022-08-23 12:45:00+00:00,21366.75390625
2022-08-23 13:00:00+00:00,21362.578125
2022-08-23 13:15:00+00:00,21434.712890625
2022-08-23 13:30:00+00:00,21455.189453125
2022-08-23 13:45:00+00:00,21516.78515625
2022-08-23 14:00:00+00:00,21641.283203125
2022-08-23 14:15:00+00:00,21593.337890625
2022-08-23 14:30:00+00:00,21541.3125
2022-08-23 14:45:00+00:00,21467.2734375
2022-08-23 15:00:00+00:00,21453.0078125
2022-08-23 15:15:00+00:00,21525.16796875
2022-08-23 15:30:00+00:00,21514.35546875
2022-08-23 15:45:00+00:00,21483.65625
2022-08-23 16:00:00+00:00,21439.240234375
2022-08-23 16:15:00+00:00,21401.439453125
2022-08-23 16:30:00+00:00,21433.634765625
2022-08-23 16:45:00+00:00,21445.841796875
2022-08-23 17:00:00+00:00,21446.939453125
2022-08-23 17:15:00+00:00,21454.650390625
2022-08-23 17:30:00+00:00,21484.458984375
2022-08-23 17:45:00+00:00,21439.001953125
2022-08-23 18:00:00+00:00,21432.6328125
2022-08-23 18:15:00+00:00,21531.748046875
2022-08-23 18:30:00+00:00,21569.40234375
2022-08-23 18:45:00+00:00,21521.775390625
2022-08-23 19:00:00+00:00,21547.173828125
2022-08-23 19:15:00+00:00,21521.353515625
2022-08-23 19:30:00+00:00,21536.564453125
2022-08-23 19:45:00+00:00,21526.78125
2022-08-23 20:00:00+00:00,21546.52734375
2022-08-23 20:15:00+00:00,21587.5234375
2022-08-23 20:30:00+00:00,21493.56640625
2022-08-23 20:45:00+00:00,21492.662109375
2022-08-23 21:00:00+00:00,21488.333984375
2022-08-23 21:15:00+00:00,21463.228515625
2022-08-23 21:30:00+00:00,21481.552734375
2022-08-23 21:45:00+00:00,21492.541015625
2022-08-23 22:00:00+00:00,21533.8515625
2022-08-23 22:15:00+00:00,21547.005859375
2022-08-23 22:30:00+00:00,21526.20703125
2022-08-23 22:45:00+00:00,21509.455078125
2022-08-23 23:00:00+00:00,21529.33203125
2022-08-23 23:15:00+00:00,21576.22265625
2022-08-23 23:30:00+00:00,21534.55859375
2022-08-23 23:45:00+00:00,21525.513671875
2022-08-24 00:00:00+00:00,21535.40625
2022-08-24 00:15:00+00:00,21478.146484375
2022-08-24 00:30:00+00:00,21376.07421875
2022-08-24 00:45:00+00:00,21408.83203125
2022-08-24 01:00:00+00:00,21409.189453125
2022-08-24 01:15:00+00:00,21349.8046875
2022-08-24 01:30:00+00:00,21369.947265625
2022-08-24 01:45:00+00:00,21240.552734375
2022-08-24 02:00:00+00:00,21321.78125
2022-08-24 02:15:00+00:00,21326.578125
2022-08-24 02:30:00+00:00,21228.0
